season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2018,JC Buttler,Rajasthan Royals,218,117,186.32,25,11,30.77,30,25.64,0.4870050784084478,0.6407116883517869,0.6361912454903516,0.1678238412838498,0.945898814988155,1.144345159893812,powerplay,JC Buttler,2018,65663231.172,1.7427487795967338,0.021095621621040075
2014,WP Saha,Punjab Kings,110,86,127.91,13,4,19.77,39,45.35,0.2424290317409344,0.457828100763847,0.488323360054482,0.4720922638448647,0.5009751086457286,0.6994214535513856,powerplay,WP Saha,2014,42614404.4414,1.6412794282111238,0.0197580671009738
2023,HC Brook,Sunrisers Hyderabad,73,69,105.8,8,2,14.49,35,50.72,0.1297106971027508,0.2298160692175249,0.2489042619974472,0.6757007716210311,0.1279732787035051,0.3264196236091622,powerplay,HC Brook,2023,156758912.52975,0.2082303445089374,0.0008678184376269134
2014,NV Ojha,Sunrisers Hyderabad,39,35,111.43,5,2,20.0,19,54.29,0.0242532861276591,0.3545257265117987,0.4951733824814344,0.6643151166852898,0.2201989792690852,0.4186453241747424,powerplay,NV Ojha,2014,9685091.9185,4.322574609488901,0.055102517818125245
2022,AM Rahane,Kolkata Knight Riders,81,74,109.46,7,4,14.86,34,45.95,0.1431424142696271,0.2858353909039527,0.2985560660708305,0.5378088634270333,0.2304391975714419,0.428885542477099,powerplay,AM Rahane,2022,12437784.508,3.448247090960928,0.04357725715117602
2025,R Ravindra,Chennai Super Kings,103,77,133.77,13,0,16.88,23,29.87,0.2093253124715859,0.2949327384508434,0.2769798631671358,0.3140241483557487,0.345360313121177,0.5438066580268341,powerplay,R Ravindra,2025,41980000.00000001,1.2953946117837876,0.015198662775262424
2022,WP Saha,Gujarat Titans,191,132,144.7,25,6,23.48,47,35.61,0.458055725662807,0.4698798024165911,0.502070450969144,0.307159425658601,0.7351683569770757,0.9336147018827328,powerplay,WP Saha,2022,23631790.5652,3.95067271481987,0.05020016007716191
2015,MEK Hussey,Chennai Super Kings,31,31,100.0,3,1,12.9,13,41.94,0.0338787007599767,0.247473005160508,0.2691193050690988,0.4820321518875668,0.1273335049030598,0.3257798498087169,powerplay,MEK Hussey,2015,26183000.5905,1.2442418457070192,0.014524374307409093
2018,PA Patel,Royal Challengers Bengaluru,116,68,170.59,16,4,29.41,23,33.82,0.2359666211908503,0.5654085253047633,0.6072221487334312,0.3382647439291022,0.6432481033563753,0.8416944482620323,powerplay,PA Patel,2018,25369884.771,3.317691254254978,0.041856288729455696
2020,SM Curran,Chennai Super Kings,45,32,140.63,4,3,21.88,15,46.88,0.040684039242115,0.4996310097087945,0.525589288855516,0.5738095858824529,0.3467350404683356,0.5451813853739926,powerplay,SM Curran,2020,76415478.9915,0.7134436537846414,0.0075274682352424694
2016,SV Samson,Delhi Capitals,97,113,85.84,10,0,8.85,52,46.02,0.1901031942138779,0.1590251944178002,0.1534849941107125,0.6082093514630245,0.1182005944909157,0.3166469393965728,powerplay,SV Samson,2016,68728228.7958,0.4607232645808024,0.004196144103604815
2024,TM Head,Sunrisers Hyderabad,395,174,227.01,46,24,40.23,41,23.56,0.8470499054583347,0.6721024982494012,0.6784641206176888,0.1237913649985092,1.2818626182697754,1.4803089631754325,powerplay,TM Head,2024,75398179.0,1.963321903537528,0.02400318508629731
2022,JM Bairstow,Punjab Kings,148,85,174.12,19,8,31.76,36,42.35,0.3349532493909276,0.6235286839915579,0.6975575863471063,0.4575053841266119,0.7563762401267354,0.9548225850323926,powerplay,JM Bairstow,2022,83955045.429,1.1373022075723571,0.013114711247499612
2022,D Brevis,Mumbai Indians,75,55,136.36,10,3,23.64,27,49.09,0.1259653245572719,0.4263233213718863,0.5058479801551916,0.6078513425946229,0.35921010862321,0.5576564535288671,powerplay,D Brevis,2022,37313353.524,1.494522472149767,0.017823537834249094
2022,F du Plessis,Royal Challengers Bengaluru,206,173,119.08,27,3,17.34,73,42.2,0.5009984499436951,0.3360767994950873,0.3571077684545681,0.4541594058224278,0.593287833760327,0.7917341786659842,powerplay,F du Plessis,2022,87064491.55600001,0.9093651895465784,0.010110077980532211
2014,KP Pietersen,Delhi Capitals,176,124,141.94,22,5,21.77,41,33.06,0.4452402882265143,0.5457730225330362,0.5478887724627631,0.2078395947834751,0.8132768110209304,1.0117231559265876,powerplay,KP Pietersen,2014,174331654.533,0.5803439189726006,0.0057729665114567875
2025,Aniket Verma,Sunrisers Hyderabad,30,21,142.86,3,1,19.05,7,33.33,0.056755853555694,0.3359309136754835,0.3185176281702458,0.3911920143579425,0.2393454680515249,0.437791812957182,powerplay,Aniket Verma,2025,3148500.0000000005,13.904774113297824,0.18141370522080802
2023,N Jagadeesan,Kolkata Knight Riders,73,60,121.67,12,1,21.67,31,51.67,0.1297106971027508,0.2999815053793616,0.4007732396903815,0.6927505622008935,0.2262820995722851,0.4247284444779422,powerplay,N Jagadeesan,2023,10647775.1907,3.988893800546328,0.050703984978742137
2024,Naman Dhir,Mumbai Indians,44,34,129.41,6,2,23.53,17,50.0,0.0692958333283347,0.3240405844061544,0.417622613812276,0.7407558683541414,0.1831603745750268,0.3816067194806839,powerplay,Naman Dhir,2024,2217593.5,17.20814565341592,0.22495827778983954
2016,DR Smith,Gujarat Titans,155,103,150.49,17,7,23.3,41,39.81,0.3274541144577697,0.519637600017835,0.5334563155129486,0.4712114843348922,0.6204739882554925,0.8189203331611496,powerplay,DR Smith,2016,37636887.1977,2.175845013057281,0.026804634409417733
2022,RA Tripathi,Sunrisers Hyderabad,177,122,145.08,21,7,22.95,49,40.16,0.4179758496673113,0.4718643902819375,0.4895573855403614,0.4086541008855223,0.6680174681023238,0.8664638130079809,powerplay,RA Tripathi,2022,105721168.318,0.8195745722386777,0.00892647086764831
2018,SP Goswami,Sunrisers Hyderabad,44,30,146.67,6,1,23.33,9,30.0,0.0587630043313697,0.4508979302580497,0.4777132455848454,0.2586700925715393,0.4098293013358393,0.6082756462414964,powerplay,SP Goswami,2018,14923461.63,4.075968842367684,0.051851795762813346
2022,AK Markram,Sunrisers Hyderabad,42,49,85.71,3,1,8.16,23,46.94,0.0314913311393179,0.1617986493198107,0.140372031405088,0.5598923202346491,0.0012921076332546,0.1997384525389118,powerplay,AK Markram,2022,32338239.7208,0.6176540660945121,0.006264783550255044
2020,EJG Morgan,Kolkata Knight Riders,48,46,104.35,8,1,19.57,28,60.87,0.048939476791241,0.2401715865901687,0.4536632665062126,0.9052494381490184,0.0918110132111674,0.2902573581168245,powerplay,EJG Morgan,2020,72942048.12825,0.3979287195315396,0.0033683953654961144
2014,CJ Anderson,Mumbai Indians,40,42,95.24,4,2,14.29,22,52.38,0.0273261839531982,0.2530411731658846,0.3251141300557921,0.6232473707205011,0.107708681054457,0.3061550259601142,powerplay,CJ Anderson,2014,87165827.2665,0.3512328576014986,0.0027528571725341884
2018,SA Yadav,Mumbai Indians,262,190,137.89,31,12,22.63,82,43.16,0.5952961776003526,0.4088660312400671,0.4628026810776069,0.53287575012796,0.7290684391468509,0.927514784052508,powerplay,SA Yadav,2018,47755077.216,1.942232822401868,0.02372519182614677
2016,AJ Finch,Gujarat Titans,120,89,134.83,19,2,23.6,36,40.45,0.2445699384485246,0.4322874024664576,0.5413449934659361,0.4853304271629123,0.5098057709028462,0.7082521158085033,powerplay,AJ Finch,2016,16363863.999,4.328147165313674,0.055175974454340665
2022,PBB Rajapaksa,Punjab Kings,78,44,177.27,9,5,31.82,17,38.64,0.1345538694134495,0.6399798728753494,0.6989741597918742,0.3747481874031223,0.6297469476538411,0.8281932925594981,powerplay,PBB Rajapaksa,2022,6218892.254000001,13.317376451196804,0.173670713004037
2015,M Vijay,Punjab Kings,182,150,121.33,21,7,18.67,71,47.33,0.4127390792153788,0.3538160971388417,0.3986873079280288,0.5838241915609345,0.5113613430410566,0.7098076879467137,powerplay,M Vijay,2015,52366001.181,1.3554743000010736,0.015990624657760473
2018,F du Plessis,Chennai Super Kings,82,71,115.49,11,2,18.31,34,47.89,0.1522871354516511,0.301632029189633,0.3707831972615066,0.631431430997403,0.2500687324245945,0.4485150773302516,powerplay,F du Plessis,2018,23877538.608,1.8783974541663175,0.0228837231052216
2025,RR Pant,Lucknow Super Giants,90,71,126.76,11,4,21.13,36,50.7,0.1821554088290298,0.2633158838496633,0.3583326287262222,0.7785925439701127,0.2050541887238217,0.4035005336294788,powerplay,RR Pant,2025,283365000.0,0.1423960381943708,0.0
2022,R Ashwin,Rajasthan Royals,49,33,148.48,7,2,27.27,15,45.45,0.0515312691370657,0.4896212290771409,0.5915506735636461,0.5266556024130858,0.3942367522279381,0.5926830971335952,powerplay,R Ashwin,2022,62188922.54,0.9530364459239192,0.010685746254418203
2020,RA Tripathi,Kolkata Knight Riders,104,80,130.0,11,5,20.0,36,45.0,0.203040977708262,0.4236096847983482,0.4670520931772951,0.5292701346843726,0.4256300260902548,0.624076370995912,powerplay,RA Tripathi,2020,8336234.0718,7.486310552471787,0.09680643385826485
2022,RV Uthappa,Chennai Super Kings,118,95,124.21,13,5,18.95,45,47.37,0.2490678008291512,0.3628687356772619,0.3951191558891718,0.5694841247066438,0.3876469912400861,0.5860933361457432,powerplay,RV Uthappa,2022,24875569.016000003,2.35610021933073,0.029180732833465835
2022,MR Marsh,Delhi Capitals,143,94,152.13,11,10,22.34,39,41.49,0.3206390079639649,0.5086837177837565,0.475155555518555,0.4383217751826225,0.5931765326916132,0.7916228775972702,powerplay,MR Marsh,2022,80845599.302,0.979178686820232,0.011030349545934693
2024,Abhishek Sharma,Sunrisers Hyderabad,352,154,228.57,25,33,37.66,44,28.57,0.7517694920634913,0.6776657829378794,0.6383226432230833,0.2406972712697542,1.155284493189194,1.3537308380948512,powerplay,Abhishek Sharma,2024,2217593.5,61.04503995411473,0.8028099671609668
2018,RV Uthappa,Kolkata Knight Riders,188,143,131.47,16,11,18.88,64,44.76,0.4131702380503309,0.3781320002952552,0.3829246569316865,0.566213823995002,0.5220541390086507,0.7205004839143079,powerplay,RV Uthappa,2018,95510154.432,0.75437055693097,0.00806696083619202
2025,SK Rasheed,Chennai Super Kings,63,46,136.96,9,2,23.91,23,50.0,0.1257256089560287,0.3093204369070153,0.4115469083154598,0.7629805479581082,0.2115426499728551,0.4099889948785122,powerplay,SK Rasheed,2025,3148500.0000000005,13.021724468112186,0.16977347072406448
2021,SPD Smith,Delhi Capitals,53,54,98.15,4,1,9.26,21,38.89,0.0625692908538405,0.24242493505145,0.2024368303157289,0.4203984191010045,0.136244948120574,0.3346912930262311,powerplay,SPD Smith,2021,29174564.8546,1.1472023479844973,0.013245213486616387
2019,LS Livingstone,Rajasthan Royals,61,36,169.44,5,5,27.78,15,41.67,0.0749960251124898,0.5942219361162282,0.602244669201964,0.4764065673181251,0.4851959190935523,0.6836422639992095,powerplay,LS Livingstone,2019,7221262.765000001,9.467073644137216,0.1229165704685721
2019,SN Khan,Punjab Kings,42,37,113.51,4,1,13.51,13,35.14,0.027969841405001,0.2868051117060844,0.2528356973732328,0.3553106458004842,0.1729612990548525,0.3714076439605096,powerplay,SN Khan,2019,3610631.3825,10.28650129616242,0.1337181489242026
2025,WG Jacks,Mumbai Indians,122,86,141.86,12,6,20.93,30,34.88,0.2490351716414756,0.3314206633757431,0.3545042632881475,0.4257614340988099,0.3967369572510755,0.5951833021567325,powerplay,WG Jacks,2025,55098750.00000001,1.0802119869447715,0.012362156100460037
2022,LS Livingstone,Punjab Kings,83,44,188.64,7,6,29.55,15,34.09,0.1488681108404122,0.699360830846368,0.6453804644648242,0.273253512176201,0.6772200594518244,0.8756664043574816,powerplay,LS Livingstone,2022,143034521.842,0.6122063352823086,0.00619297233955482
2022,KH Pandya,Lucknow Super Giants,31,18,172.22,4,1,27.78,5,27.78,0.0,0.6136057446648265,0.6035915478441728,0.1324993581801848,0.5386692614082356,0.7371156063138926,powerplay,KH Pandya,2022,102611722.191,0.7183541905103552,0.007592198230100419
2014,MEK Hussey,Mumbai Indians,120,102,117.65,14,3,16.67,45,44.12,0.2731580099963253,0.3935148507744043,0.3959969708216465,0.4456454955010478,0.459788821603689,0.6582351665093462,powerplay,MEK Hussey,2014,96850919.185,0.6796375006539863,0.0070818403455546585
2023,H Klaasen,Sunrisers Hyderabad,46,26,176.92,7,1,30.77,8,30.77,0.0716069787465891,0.5442562595029576,0.5932534203318441,0.3176551694439236,0.5010812010649028,0.6995275459705599,powerplay,H Klaasen,2023,62112021.94575,1.1262353471306128,0.012968829471331118
2016,KD Karthik,Gujarat Titans,41,53,77.36,5,0,9.43,27,50.94,0.0574885125990858,0.1117244488727376,0.1687364381531552,0.7167487244534286,-0.0372401856514712,0.1612061592541858,powerplay,KD Karthik,2016,37636887.1977,0.4283195855369175,0.0037690034273308976
2018,MA Agarwal,Punjab Kings,45,36,125.0,6,1,19.44,15,41.67,0.0612241656766403,0.3471586077387235,0.3948531085374773,0.5018296688392772,0.2496936346007557,0.4481399795064128,powerplay,MA Agarwal,2018,14923461.63,3.0029224493433624,0.03770705123028806
2018,MA Agarwal,Punjab Kings,45,36,125.0,6,1,19.44,15,41.67,0.0612241656766403,0.3471586077387235,0.3948531085374773,0.5018296688392772,0.2496936346007557,0.4481399795064128,powerplay,MA Agarwal,2018,2984692.326,15.014612246716812,0.19604343322857973
2014,JH Kallis,Kolkata Knight Riders,41,51,80.39,5,0,9.8,28,54.9,0.0303990817787373,0.1599562060759018,0.1913897791992012,0.6774309936688087,-0.0128065290000611,0.1856398159055959,powerplay,JH Kallis,2014,106536011.1035,0.1742507664617238,0.0004199044854200517
2018,Ishan Kishan,Mumbai Indians,60,66,90.91,4,3,10.61,35,53.03,0.0981415858556987,0.1839618608682191,0.2067669876818833,0.7385299932952755,0.0419803455869334,0.2404266904925905,powerplay,Ishan Kishan,2018,92525462.106,0.2598492188205992,0.0015482510777638802
2021,KS Bharat,Royal Challengers Bengaluru,78,71,109.86,5,3,11.27,28,39.44,0.1274542487753052,0.301384156385466,0.2476294662229818,0.4324537955148455,0.2343525983588653,0.4327989432645225,powerplay,KS Bharat,2021,2652233.1686,16.31828409313569,0.213228249599723
2014,CM Gautam,Mumbai Indians,63,49,128.57,6,4,20.41,25,51.02,0.0980028339405973,0.4619652104122906,0.507384292025132,0.5940054154785572,0.3595061791263655,0.5579525240320227,powerplay,CM Gautam,2014,3874036.7674,14.40235489573022,0.1879727441380012
2022,D Padikkal,Rajasthan Royals,107,93,115.05,15,2,18.28,43,46.24,0.2175764696898333,0.3150297229231255,0.3793007524225976,0.5442777548151227,0.3389780493590615,0.5374243942647186,powerplay,D Padikkal,2022,96392829.937,0.5575356534463881,0.005472311207831935
2025,RA Tripathi,Chennai Super Kings,37,37,100.0,4,1,13.51,19,51.35,0.0713858016709165,0.1426215858286105,0.2124719055355779,0.7930893974098312,-0.0138950274809007,0.1845513174247563,powerplay,RA Tripathi,2025,35683000.0,0.5171967531450729,0.004940569576534006
2025,V Suryavanshi,Rajasthan Royals,132,68,194.12,11,12,33.82,29,42.65,0.2699350975203649,0.5671263440401758,0.601242415772059,0.5990545898320604,0.5903539601841883,0.7888003050898453,powerplay,V Suryavanshi,2025,11544500.000000002,6.832693534495606,0.08819054753546862
2018,KK Nair,Punjab Kings,47,43,109.3,6,1,16.28,19,44.19,0.0661464883671814,0.2719990616587318,0.327542560190515,0.5543371351798682,0.1700097330548823,0.3684560779605395,powerplay,KK Nair,2018,83571385.12799999,0.440887843842965,0.003934676416041835
2018,JJ Roy,Delhi Capitals,57,49,116.33,5,4,18.37,25,51.02,0.0907581018198871,0.3056533042665242,0.3720612456478413,0.6966490379998039,0.1838659827307593,0.3823123276364164,powerplay,JJ Roy,2018,22385192.445,1.7078804597090276,0.02063599240062966
2024,SD Hope,Delhi Capitals,94,68,138.24,10,5,22.06,31,45.59,0.1800870116944315,0.3555302022261942,0.3946623135126379,0.6378506694207703,0.3080775507230983,0.5065238956287554,powerplay,SD Hope,2024,8315975.625,6.090973789124779,0.07841330362392578
2018,Shakib Al Hasan,Sunrisers Hyderabad,37,31,119.35,5,1,19.35,15,48.39,0.0415348749144758,0.3201107456143953,0.3929360359579752,0.6418495790808536,0.177549615195611,0.3759959601012681,powerplay,Shakib Al Hasan,2018,29846923.26,1.2597478032356095,0.014728771628344987
2018,Shakib Al Hasan,Sunrisers Hyderabad,37,31,119.35,5,1,19.35,15,48.39,0.0415348749144758,0.3201107456143953,0.3929360359579752,0.6418495790808536,0.177549615195611,0.3759959601012681,powerplay,Shakib Al Hasan,2018,2984692.326,12.597478032356094,0.16418111470701358
2017,RA Tripathi,Lucknow Super Giants,290,179,162.01,35,12,26.26,62,34.64,0.7231282558943612,0.5418703327021036,0.5565450404439536,0.3760503330961575,0.9870679393374728,1.18551428424313,powerplay,RA Tripathi,2017,1559800.2096000002,76.00423932159535,0.9999999999868181
2023,MA Agarwal,Sunrisers Hyderabad,148,115,128.7,21,2,20.0,46,40.0,0.2911099147587558,0.3310629808814227,0.3654499537924427,0.4833073452882696,0.4178796978678344,0.6163260427734916,powerplay,MA Agarwal,2023,97604605.91475,0.6314518018870997,0.006446663335865589
2025,F du Plessis,Delhi Capitals,142,105,135.24,13,7,19.05,42,40.0,0.2908350233992542,0.3015628063914617,0.3185176281702458,0.5399520335009003,0.3647967445414748,0.563243089447132,powerplay,F du Plessis,2025,20990000.000000004,2.6833877534403614,0.03349499043570537
2022,DA Warner,Delhi Capitals,222,144,154.17,32,6,26.39,51,35.42,0.5468040225099758,0.5193378210608786,0.5707742630403844,0.3029211864733011,0.8630841909646026,1.0615305358702598,powerplay,DA Warner,2022,77736153.175,1.3655557839098844,0.016123517340990115
2022,MS Wade,Gujarat Titans,94,79,118.99,14,2,20.25,39,49.37,0.1803594419797302,0.3356067655269789,0.4258115805258084,0.6140971687624334,0.3194769969551575,0.5179233418608147,powerplay,MS Wade,2022,29850682.8192,1.73504688317443,0.02099409632071973
2020,AJ Finch,Royal Challengers Bengaluru,185,155,119.35,21,5,16.77,65,41.94,0.4259377915346673,0.3474453282323789,0.3664802091131175,0.456775070500263,0.5423564702947474,0.7408028152004045,powerplay,AJ Finch,2020,61132383.1932,1.2118009743857114,0.01409674336783794
