season,team,ROI_bat_pp,ROI_bat_mid,ROI_bat_death,ROI_bowl_pp,ROI_bowl_mid,ROI_bowl_death,batting_ROI,bowling_ROI,overall_ROI
2017,Royal Challengers Bengaluru,,1.005688509099015,3.769696201595548,2.7725558227912828,4.146871057862457,3.412221643897869,2.3876923553472817,3.443882841517203,2.9157875984322423
2019,Delhi Capitals,,0.2375644268127156,1.1019531664668483,4.925255905296651,6.073425830742151,4.962821754152084,0.669758796639782,5.320501163396962,2.9951299800183717
2019,Mumbai Indians,,1.526159446709073,,12.4824274056391,2.862690041829456,5.134465609923982,1.526159446709073,6.826527685797513,4.176343566253292
2020,Sunrisers Hyderabad,,0.4026520266822861,10.815059944481218,16.706174221906142,23.554076512910108,8.515309532395646,5.608855985581752,16.258520089070633,10.933688037326192
2023,Punjab Kings,,2.374915737311936,2.296816099467836,18.865990043660222,20.502345147646373,20.612126044866717,2.335865918389886,19.99348707872444,11.164676498557162
2024,Gujarat Titans,,2.423320850501021,,9.916781701961995,7.215112533136771,1.768632052502208,2.423320850501021,6.300175429200325,4.361748139850674
2013,Punjab Kings,,,0.8708169981965223,0.7822928147991491,1.9888553451180744,0.8690787026621497,0.8708169981965223,1.2134089541931246,1.0421129761948233
2013,Rajasthan Royals,,,0.6610132797393967,2.76958898641689,2.685405459600457,3.0776311348733283,0.6610132797393967,2.8442085269635586,1.7526109033514776
2015,Rajasthan Royals,,,2.988610407185431,5.686861617014747,11.786247673208127,6.830652500749602,2.988610407185431,8.101253930324157,5.544932168754794
2017,Mumbai Indians,,,0.8280859928422445,2.5730040053526917,3.0207650884802995,2.945590950635406,0.8280859928422445,2.8464533481561323,1.8372696704991884
2021,Rajasthan Royals,,,0.2620502856699687,3.3918941584837734,3.7584949730237023,2.984042093155515,0.2620502856699687,3.37814374155433,1.8200970136121493
2024,Lucknow Super Giants,,,21.210893554571047,14.178739846545797,9.35084822212167,,21.210893554571047,11.764794034333732,16.487843794452388
2013,Chennai Super Kings,,,,11.019552325332867,17.955655435065545,5.295155791814108,,11.423454517404174,11.423454517404174
2013,Delhi Capitals,,,,1.3076352958177238,2.025922233346649,,,1.6667787645821863,1.6667787645821863
2013,Kolkata Knight Riders,,,,4.147584100835846,1.2682220771229136,4.909370318881033,,3.4417254989465973,3.4417254989465973
2015,Kolkata Knight Riders,,,,6.943417513064532,6.210292371732126,9.475012249961337,,7.542907378252664,7.542907378252664
2016,Kolkata Knight Riders,,,,3.6590754797875538,11.49375960644707,3.7882723823430364,,6.313702489525887,6.313702489525887
2017,Punjab Kings,,,,9.310676076524395,11.040593728337543,4.408484597183976,,8.253251467348637,8.253251467348637
2017,Sunrisers Hyderabad,,,,9.47032323650665,12.6400903613721,1.1059858442712234,,7.73879981404999,7.73879981404999
2019,Chennai Super Kings,,,,1.247965133659,1.018091697978683,0.4938305728170525,,0.9199624681515784,0.9199624681515784
2019,Kolkata Knight Riders,,,,5.533748444814653,4.207834211355051,3.7123803465299012,,4.484654334233202,4.484654334233202
2020,Punjab Kings,,,,11.48407679609384,9.835974895540184,11.139282758625077,,10.819778150086366,10.819778150086366
2021,Mumbai Indians,,,,9.077510406408823,15.809087908645768,6.658454691048455,,10.515017668701015,10.515017668701015
2021,Punjab Kings,,,,13.663004778703504,10.807151388521794,13.2604896451372,,12.576881937454166,12.576881937454166
2021,Sunrisers Hyderabad,,,,6.451445748491625,9.931567992757252,4.242645018735528,,6.875219586661468,6.875219586661468
2023,Gujarat Titans,,,,8.210309918851053,14.813280535011986,14.243142975664117,,12.42224447650905,12.42224447650905
2023,Rajasthan Royals,,,,15.403406247881307,19.481626964871218,15.550082098635494,,16.811705103796005,16.811705103796005
2023,Royal Challengers Bengaluru,,,,14.164908681199334,25.470391916407,,,19.817650298803166,19.817650298803166
2024,Royal Challengers Bengaluru,,,,1.9137108685783337,2.5712851128214758,1.6127685202513504,,2.032588167217053,2.032588167217053
