season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2022,Tilak Varma,Mumbai Indians,288,215,133.95,21,12,15.35,58,26.98,0.5921317683025138,0.2764122831233493,0.277096470486565,0.3770217804934565,0.5366440375776376,0.6163693006796308,middle,Tilak Varma,2022,2487556.9016,24.77809855457703,0.6074608491582706
2018,Q de Kock,Royal Challengers Bengaluru,57,42,135.71,4,3,16.67,16,38.1,0.1114176526227883,0.2751840936941235,0.3051450324926555,0.6298328277398871,0.1067517911570214,0.1864770542590146,middle,Q de Kock,2018,41785692.564,0.4462701054275978,0.010940775645067537
2024,RR Rossouw,Punjab Kings,118,54,218.52,7,10,31.48,10,18.52,0.2384047310173667,0.5685056271381032,0.5293958422876983,0.2396483935169935,0.4192249627094653,0.4989502258114585,middle,RR Rossouw,2024,88703740.0,0.5624906298330359,0.013790042641461242
2013,NLTC Perera,Sunrisers Hyderabad,112,85,131.76,6,6,14.12,25,29.41,0.23348970530343,0.3582609446171003,0.3260964425619387,0.3912092489913997,0.2812474863419819,0.3609727494439751,middle,NLTC Perera,2013,83114359.61769001,0.4343085251506238,0.010647525067493124
2014,DA Warner,Sunrisers Hyderabad,271,205,132.2,14,13,13.17,59,28.78,0.5298310209914804,0.2977130975347903,0.2679859644647038,0.4097180680850508,0.484832325329552,0.5645575884315452,middle,DA Warner,2014,106536011.1035,0.5299218382440433,0.012991584852170803
2017,K Rabada,Delhi Capitals,48,52,92.31,5,1,11.54,25,48.08,0.0779096778197251,0.1106369705966159,0.2311424117929453,0.8129291075282972,-0.0208385057123055,0.0588867573896877,middle,K Rabada,2017,77990010.48,0.0755055128564046,0.001851096154729344
2025,Q de Kock,Kolkata Knight Riders,43,27,159.26,3,2,18.52,3,11.11,0.0831409463455193,0.3115538160131635,0.2749394432900116,0.1397244089017121,0.1870219087580244,0.2667471718600177,middle,Q de Kock,2025,37782000.0,0.7060165471918313,0.017308729736960283
2019,SO Hetmyer,Royal Challengers Bengaluru,47,38,123.68,1,4,13.16,15,39.47,0.0,0.2363986583328125,0.2489310392093828,0.647738389039251,-0.0088418724661298,0.0708833906358633,middle,SO Hetmyer,2019,60658607.226,0.1168562779091979,0.0028648531545647474
2014,RV Uthappa,Kolkata Knight Riders,288,205,140.49,25,9,16.59,50,24.39,0.5652028628775433,0.3389208383451319,0.3390523015641287,0.3050088528905899,0.5606472315402821,0.6403724946422753,middle,RV Uthappa,2014,96850919.185,0.661194028958121,0.016209859098130244
2025,JM Sharma,Royal Challengers Bengaluru,138,76,181.58,15,7,28.95,21,27.63,0.2612628483514333,0.405436375395016,0.4546517102695593,0.4650850490699666,0.3285545235395699,0.4082797866415631,middle,JM Sharma,2025,115445000.0,0.3536574010494721,0.008670278902936045
2014,M Vijay,Delhi Capitals,97,56,173.21,9,4,23.21,10,17.86,0.1677898158047189,0.5015646597340792,0.4766134570021968,0.1492568767585102,0.3501725666127362,0.4298978297147294,middle,M Vijay,2014,96850919.185,0.4438758385901936,0.010882077704103363
2018,E Lewis,Mumbai Indians,126,93,135.48,4,11,16.13,36,38.71,0.2385375999635184,0.2741147721062812,0.2952240033993814,0.6423804196199551,0.2036332283585843,0.2833584914605777,middle,E Lewis,2018,56709154.194,0.4996697543596195,0.01224992356106077
2015,RG Sharma,Mumbai Indians,292,215,135.81,22,11,15.35,57,26.51,0.6776183892009154,0.2961437667865142,0.2898511919306801,0.3623493982717993,0.6164382001284627,0.696163463230456,middle,RG Sharma,2015,5236600.1181,13.294187975595234,0.32592084088845474
2014,DJG Sammy,Sunrisers Hyderabad,49,49,100.0,1,4,10.2,24,48.98,0.0679163798911296,0.1376540801532469,0.2062704611941506,0.8915235685242557,-0.0414212935071432,0.0383039695948499,middle,DJG Sammy,2014,67795643.4295,0.0564991607973776,0.0013851356720980053
2023,SA Yadav,Mumbai Indians,457,244,187.3,50,22,29.51,66,27.05,0.8846080713198374,0.5045122643445717,0.5456903299463612,0.413753687573705,0.8854274648337727,0.965152727935766,middle,SA Yadav,2023,2366172.2646,40.78962222553667,0.999999999975484
2022,R Powell,Delhi Capitals,137,119,115.13,5,9,11.76,48,40.34,0.272820993722906,0.2142271567277235,0.2245190055241202,0.6305192693047873,0.2013248892405085,0.2810501523425017,middle,R Powell,2022,34825796.6224,0.807017152801409,0.019784864599123073
2025,Priyansh Arya,Punjab Kings,138,65,212.31,8,13,32.31,17,26.15,0.2612628483514333,0.5346931428593675,0.5125455949341117,0.43593651714206,0.3847400370973672,0.4644653001993605,middle,Priyansh Arya,2025,39881000.00000001,1.1646280188544933,0.02855206680724826
2018,N Rana,Kolkata Knight Riders,150,120,125.0,10,7,14.17,39,32.5,0.2827532338211637,0.2253909014950359,0.2592143422460161,0.5146418203163121,0.2427343618913825,0.3224596249933757,middle,N Rana,2018,50739769.542,0.6355165344739275,0.015580348622608155
2014,MK Tiwary,Delhi Capitals,76,66,115.15,6,2,12.12,20,30.3,0.1240951875925236,0.2129613507535694,0.2461673521973365,0.4459727394052286,0.1232034778585113,0.2029287409605045,middle,MK Tiwary,2014,54236514.7436,0.3741552013801744,0.009172803790684749
2018,DJM Short,Rajasthan Royals,58,31,187.1,4,5,29.03,12,38.71,0.1132599707001902,0.5141077302124345,0.5322263650720407,0.6423804196199551,0.2228094847142996,0.3025347478162929,middle,DJM Short,2018,59693846.52,0.506810610227523,0.012424989067386
2024,R Ravindra,Chennai Super Kings,42,20,210.0,1,4,25.0,3,15.0,0.0812748088214844,0.5333055580167088,0.4116828421750782,0.1567852484891783,0.2759910331993802,0.3557162963013734,middle,R Ravindra,2024,19958341.5,1.7822938659576173,0.04369478726866226
2019,Yuvraj Singh,Mumbai Indians,90,65,138.46,6,6,18.46,24,36.92,0.1191183543444518,0.311095361094991,0.3577857130951223,0.5974486490280592,0.1406907046174713,0.2204159677194646,middle,Yuvraj Singh,2019,14442525.53,1.526159446709073,0.0374153856643515
2014,YK Pathan,Kolkata Knight Riders,196,117,167.52,10,17,23.08,42,35.9,0.373778777376497,0.4732809389607568,0.4739121050071894,0.5795425811111468,0.4198812083686331,0.4996064714706264,middle,YK Pathan,2014,62953097.47025,0.7936169808113532,0.019456345449922963
2025,AM Rahane,Kolkata Knight Riders,124,106,116.98,5,5,9.43,29,27.36,0.2350133048979302,0.133715347793418,0.1183158088850175,0.4597674114885241,0.1598349277356682,0.2395601908376615,middle,AM Rahane,2025,15742500.000000002,1.521741723599565,0.03730708058898274
2022,R Parag,Rajasthan Royals,63,53,118.87,3,3,11.32,17,32.08,0.1163375677699856,0.2265848811017746,0.2180749708212022,0.4737910314618537,0.1099023064183906,0.1896275695203839,middle,R Parag,2022,47263581.1304,0.4012128683122896,0.009836150628805553
2014,V Sehwag,Punjab Kings,134,86,155.81,12,6,20.93,22,25.58,0.2447755893214441,0.4150731410247979,0.4292358989359136,0.3333924442530975,0.3395111047011579,0.4192363678031512,middle,V Sehwag,2014,61984588.2784,0.67635581593311,0.016581566070329786
2018,JC Buttler,Rajasthan Royals,207,161,128.57,15,4,11.8,39,24.22,0.3877653642330712,0.241988632228065,0.215672047892202,0.3443236879114548,0.3570785530510259,0.4368038161530192,middle,JC Buttler,2018,65663231.172,0.6652182787180299,0.01630851776521863
2014,WP Saha,Punjab Kings,168,121,138.84,12,9,17.36,39,32.23,0.3155192730935698,0.3307190563985621,0.3550526172268647,0.4920066312788753,0.3242403325840223,0.4039655956860156,middle,WP Saha,2014,42614404.4414,0.9479555117132228,0.023240115008873696
2022,SW Billings,Kolkata Knight Riders,138,109,126.61,7,8,13.76,37,33.94,0.2749356346141617,0.2521594229881796,0.2538100723555658,0.5090833465209162,0.2445416797547131,0.3242669428567064,middle,SW Billings,2022,24875569.016000003,1.303555881066027,0.03195802779997231
2023,HC Brook,Sunrisers Hyderabad,60,41,146.34,6,2,19.51,14,34.15,0.1150301404120601,0.3074876498069916,0.3436576272635174,0.57342708666791,0.1383165153908671,0.2180417784928604,middle,HC Brook,2023,156758912.52975,0.139093704449806,0.0034100267876301946
2014,GJ Bailey,Punjab Kings,68,88,77.27,4,0,4.55,39,44.32,0.1074496149402587,0.0246683203680766,0.0888655475649837,0.7803743788189739,-0.044941578188168,0.0347836849138252,middle,GJ Bailey,2014,62953097.47025,0.0552533335317822,0.0013545929213297746
2014,NV Ojha,Sunrisers Hyderabad,107,80,133.75,3,9,15.0,29,36.25,0.18859678162005,0.3054178017876287,0.3060126887021154,0.5878906962177667,0.1861271643291984,0.2658524274311917,middle,NV Ojha,2014,9685091.9185,2.744965454828293,0.06729568221013064
2016,NLTC Perera,Lucknow Super Giants,57,43,132.56,3,3,13.95,15,34.88,0.1186885843847773,0.2824633129302987,0.2745404661345632,0.5649988177822597,0.1215981910573721,0.2013234541593654,middle,NLTC Perera,2016,16363863.999,1.230292882974757,0.030161909226370832
2025,SE Rutherford,Gujarat Titans,194,119,163.03,15,12,22.69,34,28.57,0.3662610221654458,0.3274112196363528,0.3467898894361971,0.4835983058349883,0.3638705003435042,0.4435957634454975,middle,SE Rutherford,2025,27287000.000000004,1.6256670335525982,0.03985491761909434
2015,EJG Morgan,Sunrisers Hyderabad,118,91,129.67,6,8,15.38,35,38.46,0.2359077948890089,0.2658166313801129,0.2904661845756697,0.6172096283687976,0.2031225365666155,0.2828477996686088,middle,EJG Morgan,2015,26183000.5905,1.0802726703952898,0.026484007731076575
2025,R Ravindra,Chennai Super Kings,44,39,112.82,2,1,7.69,9,23.08,0.0850159137350552,0.1162175231057608,0.0883350471837315,0.3754730083456591,0.0454503956873869,0.1251756587893802,middle,R Ravindra,2025,41980000.00000001,0.2981792729618394,0.007310174909338869
2022,WP Saha,Gujarat Titans,75,72,104.17,7,0,9.72,21,29.17,0.1417132584650538,0.1780130767438734,0.1946421173560458,0.4185756353210624,0.1219878262022017,0.201713089304195,middle,WP Saha,2022,23631790.5652,0.8535666764127313,0.020926074570443633
2017,SA Yadav,Kolkata Knight Riders,66,60,110.0,5,1,10.0,17,28.33,0.1203965834352554,0.1904634152467876,0.2007923486726887,0.4365355525165287,0.1063076505534726,0.1860329136554659,middle,SA Yadav,2017,1559800.2096000002,11.926714236252907,0.2923958003340786
2015,MEK Hussey,Chennai Super Kings,42,29,144.83,2,2,13.79,7,24.14,0.0429767307067969,0.3406960080512926,0.2578715743912222,0.3118038965705536,0.125803722544959,0.2055289856469523,middle,MEK Hussey,2015,26183000.5905,0.7849710919745562,0.01924438249550334
2020,SM Curran,Chennai Super Kings,70,54,129.63,3,5,14.81,21,38.89,0.1323925153974056,0.2950564944019134,0.3163005915979054,0.6087209166137306,0.1359468956353335,0.2156721587373267,middle,SM Curran,2020,76415478.9915,0.2822362191321431,0.006919314367871923
2025,V Nigam,Delhi Capitals,65,39,166.67,7,3,25.64,11,28.21,0.1243902289153099,0.3427218162380526,0.3976193417458486,0.4765081223930651,0.1865509718742204,0.2662762349762137,middle,V Nigam,2025,5247500.000000001,5.074344639851619,0.12440283490908093
2016,SV Samson,Delhi Capitals,162,123,131.71,10,5,12.2,30,24.39,0.3429363726594328,0.2789894878504197,0.2436951442516913,0.3624950924729171,0.3342859548384269,0.4140112179404202,middle,SV Samson,2016,68728228.7958,0.602388894918998,0.01476819009436914
2024,TM Head,Sunrisers Hyderabad,110,77,142.86,8,6,18.18,25,32.47,0.2218647392072738,0.2559190978276932,0.2877935426738328,0.5680406870221136,0.1982180918444709,0.2779433549464641,middle,TM Head,2024,75398179.0,0.3686340421384237,0.00903744683123346
2022,JM Bairstow,Punjab Kings,64,60,106.67,8,0,13.33,20,33.33,0.1184522086612413,0.1862735876890947,0.247512492986805,0.4975089851305785,0.1006445448069668,0.18036980790896,middle,JM Bairstow,2022,83955045.429,0.2148409389659578,0.005267049000178969
2022,D Brevis,Mumbai Indians,85,56,151.79,4,8,21.43,24,42.86,0.1628596673776106,0.3353592892284484,0.3661413136541596,0.6783346639009366,0.1684568506212676,0.2481821137232609,middle,D Brevis,2022,37313353.524,0.6651294785488252,0.01630634073674037
2022,R Tewatia,Gujarat Titans,59,59,100.0,6,1,11.86,23,38.98,0.1078790042049629,0.1642345444872443,0.2259835588656925,0.6047141357132146,0.0598274513406392,0.1395527144426324,middle,R Tewatia,2022,111940060.572,0.1246673565562991,0.0030563498691878977
2022,F du Plessis,Royal Challengers Bengaluru,189,123,153.66,12,10,17.89,33,26.83,0.3827823200682014,0.3415381514154739,0.3142961253625009,0.3741756260532095,0.3967114013410617,0.476436664443055,middle,F du Plessis,2022,87064491.55600001,0.5472227034561044,0.013415733551464361
2014,KP Pietersen,Delhi Capitals,93,81,114.81,9,2,13.58,29,35.8,0.1594670294785865,0.2112712865948822,0.2765056130643425,0.5771574053663981,0.1308246511009227,0.210549914202916,middle,KP Pietersen,2014,174331654.533,0.1207754924181369,0.002960936773264929
2025,Aniket Verma,Sunrisers Hyderabad,149,89,167.42,5,15,22.47,33,37.08,0.2818874896363286,0.3458764721312601,0.3429992184164941,0.6512023644204511,0.2676323041476496,0.3473575672496428,middle,Aniket Verma,2025,3148500.0000000005,11.03247791804487,0.27047266720865654
2024,Naman Dhir,Mumbai Indians,46,23,200.0,4,3,30.43,6,26.09,0.0895448047265309,0.4919909228977014,0.510321976528709,0.4178512366591985,0.2377272686244372,0.3174525317264305,middle,Naman Dhir,2024,2217593.5,14.315181376858764,0.350951555700991
2024,T Stubbs,Delhi Capitals,144,114,126.32,6,8,12.28,33,28.95,0.2921597044001686,0.1875846913408549,0.1806165826947496,0.4851775419942983,0.2290909790624816,0.3088162421644749,middle,T Stubbs,2024,5543983.75,5.570294865393048,0.13656157035377395
2016,DR Smith,Gujarat Titans,113,72,156.94,10,7,23.61,24,33.33,0.2382874047979268,0.3821007899272998,0.444806642928016,0.5350769136612414,0.2872061066698863,0.3669313697718795,middle,DR Smith,2016,37636887.1977,0.974924859870725,0.023901296620405185
2022,RA Tripathi,Sunrisers Hyderabad,208,128,162.5,16,11,21.09,32,25.0,0.4229604970020593,0.3707473181177764,0.3611618322928139,0.3394525418821964,0.4539344511191038,0.533659714221097,middle,RA Tripathi,2022,105721168.318,0.5047803790967343,0.012375215840276583
2016,JC Buttler,Mumbai Indians,167,114,146.49,14,7,18.42,31,27.19,0.3536148387677497,0.3393931757099634,0.3533282311725274,0.4165475644334661,0.372065957075001,0.4517912201769943,middle,JC Buttler,2016,62182683.1962,0.7265547206309738,0.017812244413440443
2022,HR Shokeen,Mumbai Indians,42,40,105.0,5,0,12.5,18,45.0,0.0719301090536163,0.1807555663776868,0.2353567002517551,0.7189398005817934,0.0150541370901914,0.0947794001921847,middle,HR Shokeen,2022,2487556.9016,3.810139986394784,0.09340954336948985
2022,AK Markram,Sunrisers Hyderabad,249,180,138.33,16,12,15.56,49,27.22,0.5096607735435422,0.2908846982993771,0.2801720325038669,0.3815756275978516,0.47471330930585,0.5544385724078432,middle,AK Markram,2022,32338239.7208,1.714498306632403,0.042032708641194405
2016,KH Pandya,Mumbai Indians,165,79,208.86,14,11,31.65,20,25.32,0.3493434523244229,0.5942901995123818,0.5865188646070388,0.380448234945528,0.4989759476455551,0.5787012107475483,middle,KH Pandya,2016,32727727.998,1.768229101582954,0.043349974946141824
2022,DA Miller,Gujarat Titans,289,222,130.18,14,15,13.06,61,27.48,0.5942464091937695,0.2639554326179557,0.2435581989645599,0.3865089619609465,0.5259936045411251,0.6057188676431183,middle,DA Miller,2022,37313353.524,1.6233300157637107,0.039797623198079404
2020,EJG Morgan,Kolkata Knight Riders,200,178,112.36,13,10,12.92,68,38.2,0.4293940848372762,0.2104801187525501,0.2758830341550382,0.5959192325125595,0.3426520638240817,0.422377326926075,middle,EJG Morgan,2020,72942048.12825,0.5790587703041079,0.014196227831876986
2014,CJ Anderson,Mumbai Indians,203,120,169.17,17,11,23.33,36,30.0,0.3883436534472288,0.4814827209073264,0.4791070126898958,0.4388172121709829,0.4631776991337635,0.5429029622357568,middle,CJ Anderson,2014,87165827.2665,0.6228392241100292,0.015269551177770563
2014,JP Duminy,Delhi Capitals,192,190,101.05,5,6,5.79,53,27.89,0.3654559910503646,0.1428733959374276,0.114632289671208,0.3884900039567888,0.2804552687644038,0.3601805318663971,middle,JP Duminy,2014,42614404.4414,0.8452084138866454,0.020721163074091303
2022,Shahbaz Ahmed,Royal Challengers Bengaluru,171,143,119.58,11,6,11.89,48,33.57,0.3447187840255992,0.2289308662102174,0.2264229248681642,0.5020628322349737,0.2893263056101827,0.3690515687121759,middle,Shahbaz Ahmed,2022,29850682.8192,1.2363253830656142,0.030309802238405955
2018,Shubman Gill,Kolkata Knight Riders,117,82,142.68,9,4,15.85,19,23.17,0.2219567372669014,0.3075891870300377,0.2900797660917578,0.3227253740195345,0.2633130243369771,0.3430382874389703,middle,Shubman Gill,2018,26862230.934,1.277028286599907,0.03130767623949961
2018,SA Yadav,Mumbai Indians,187,141,132.62,21,3,17.02,43,30.5,0.3509190026850334,0.2608179906226781,0.311575329127185,0.4735021748078925,0.3265952301986887,0.406320493300682,middle,SA Yadav,2018,47755077.216,0.8508425009195613,0.02085928857575997
2016,AJ Finch,Gujarat Titans,213,151,141.06,21,8,19.21,46,30.46,0.4518567269642653,0.3172015637290891,0.3672526907653667,0.4796731299016787,0.4341617628628766,0.5138870259648699,middle,AJ Finch,2016,16363863.999,3.1403770282879013,0.07698960806371122
2014,Shakib Al Hasan,Kolkata Knight Riders,122,90,135.56,9,5,15.56,29,32.22,0.2198072303430467,0.3144149080441688,0.317649281911378,0.4917681137044005,0.2353464903290835,0.3150717534310768,middle,Shakib Al Hasan,2014,54236514.7436,0.5809218289939175,0.014241902652777817
2022,PBB Rajapaksa,Punjab Kings,124,79,156.96,7,8,18.99,23,29.11,0.2453306621365822,0.352442025863166,0.330406212119796,0.4174371735449635,0.2845909451831821,0.3643162082851754,middle,PBB Rajapaksa,2022,6218892.254000001,5.858217081198773,0.14362028284212863
2015,M Vijay,Punjab Kings,40,35,114.29,3,1,11.43,13,37.14,0.037899597438844,0.1898506146780853,0.2094921529853756,0.5890577033706355,0.0113617522774488,0.0910870153794421,middle,M Vijay,2015,52366001.181,0.1739430419072963,0.004264394530090389
2018,F du Plessis,Chennai Super Kings,43,37,116.22,2,2,10.81,13,35.14,0.0856251995391619,0.184570712185233,0.1974834945545328,0.5689461523874261,0.0495788417203208,0.1293041048223141,middle,F du Plessis,2018,23877538.608,0.5415302931558938,0.013276178194256194
2025,RR Pant,Lucknow Super Giants,108,92,117.39,9,5,15.22,38,41.3,0.2050138266653552,0.135439893015038,0.2180793779944692,0.7343150703229955,0.1013958907710903,0.1811211538730836,middle,RR Pant,2025,283365000.0,0.0639179693586306,0.0015670154777027389
2022,R Ashwin,Rajasthan Royals,69,61,113.11,1,4,8.2,18,29.51,0.1290254131175197,0.2075526638839847,0.1723809065641471,0.4250269187189556,0.1149569272282495,0.1946821903302427,middle,R Ashwin,2022,62188922.54,0.3130496274557947,0.007674737111248183
2020,RA Tripathi,Kolkata Knight Riders,62,60,103.33,3,1,6.67,16,26.67,0.1141154957395674,0.166257497321528,0.1422270902302125,0.3820012358654534,0.0932148166610642,0.1729400797630575,middle,RA Tripathi,2020,8336234.0718,2.0745588268458426,0.05085996666809502
2022,A Manohar,Gujarat Titans,58,38,152.63,7,2,23.68,12,31.58,0.1057643633137072,0.3381348209060428,0.3990937638395359,0.4643038499943638,0.173009919691813,0.2527351827938063,middle,A Manohar,2022,32338239.7208,0.7815366110705363,0.019160182625130785
2024,RK Singh,Kolkata Knight Riders,79,61,129.51,5,3,13.11,18,29.51,0.1577722709431639,0.2007640599438182,0.1956940194375697,0.4983603150669053,0.1259137756118095,0.2056390387138028,middle,RK Singh,2024,2217593.5,9.27307185531536,0.2273389982337846
2025,KH Pandya,Royal Challengers Bengaluru,68,49,138.78,3,4,14.29,17,34.69,0.1300151310839177,0.2254106790893132,0.2020551777748163,0.6041314243476831,0.0912200592793548,0.1709453223813481,middle,KH Pandya,2025,60346250.00000001,0.2832741427700115,0.006944760145038086
2022,RV Uthappa,Chennai Super Kings,63,38,165.79,2,6,21.05,13,34.21,0.1163375677699856,0.3816181505216875,0.3605760109561849,0.5142064245133608,0.1768294166610596,0.2565546797630529,middle,RV Uthappa,2022,24875569.016000003,1.0313520048447398,0.02528466674971481
2022,MR Marsh,Delhi Capitals,71,69,102.9,3,3,8.7,23,33.33,0.1332546949000311,0.173816737183701,0.1797036732720085,0.4975089851305785,0.0951877147034212,0.1749129778054144,middle,MR Marsh,2022,80845599.302,0.2163543585743292,0.005304152055460192
2024,Abhishek Sharma,Sunrisers Hyderabad,99,50,198.0,8,8,32.0,16,32.0,0.1991222504683961,0.4837279958738999,0.5388419472350074,0.5569765739076042,0.3007892738023676,0.3805145369043609,middle,Abhishek Sharma,2024,2217593.5,17.15889485175533,0.4206681482966077
2018,RV Uthappa,Kolkata Knight Riders,161,109,147.71,14,10,22.02,42,38.53,0.3030187326725844,0.3309747852337175,0.4034367096204638,0.6386778515241974,0.294659193327436,0.3743844564294293,middle,RV Uthappa,2018,95510154.432,0.3919839295160792,0.009609893598403191
2017,CJ Anderson,Delhi Capitals,54,72,75.0,2,2,5.56,39,54.17,0.0920719796915685,0.0325252828128696,0.1132895692870138,0.9289917277825588,-0.0797252631019932,0.0,middle,CJ Anderson,2017,15598002.096,0.0,0.0
2020,PK Garg,Sunrisers Hyderabad,60,65,92.31,3,0,4.62,24,36.92,0.1095462408251079,0.1122892483547658,0.0983879406228696,0.5721711808466188,0.0265671191217662,0.1062923822237595,middle,PK Garg,2020,26398074.5607,0.4026520266822861,0.0098714330926147
2021,SPD Smith,Delhi Capitals,78,68,114.71,7,0,10.29,17,25.0,0.1677889522427048,0.2199261396598362,0.2170624141065658,0.3228795110634702,0.1790455843007339,0.2587708474027271,middle,SPD Smith,2021,29174564.8546,0.8869741457752243,0.021745093417368844
2023,N Pooran,Lucknow Super Giants,219,129,169.77,15,18,25.58,47,36.43,0.4232490094658047,0.4201899622731904,0.4662914777920036,0.6247024880671759,0.4329739941995665,0.5126992573015597,middle,N Pooran,2023,189293781.168,0.2708484421083725,0.006640131173663226
2019,SN Khan,Punjab Kings,103,83,124.1,12,2,16.87,28,33.73,0.1551308800764953,0.2385212980594779,0.3251293109294005,0.5345371703473915,0.1537795215954414,0.2335047846974347,middle,SN Khan,2019,3610631.3825,6.467145492314313,0.1585487959755351
2025,WG Jacks,Mumbai Indians,98,75,130.67,8,5,17.33,27,36.0,0.1862641527699958,0.1912983333640971,0.2544353591379826,0.6299318140946815,0.131301531233886,0.2110267943358793,middle,WG Jacks,2025,55098750.00000001,0.3829974261410274,0.009389580124423395
2022,LS Livingstone,Punjab Kings,288,163,176.69,17,23,24.54,46,28.22,0.5921317683025138,0.4176339782428523,0.4116889225770574,0.4005499905328314,0.601223394523712,0.6809486576257052,middle,LS Livingstone,2022,143034521.842,0.4760729429905743,0.011671423195502253
2023,Sikandar Raza,Punjab Kings,91,59,154.24,7,5,20.34,21,35.59,0.1751231274602745,0.3454880027085269,0.3604263415861934,0.6058115507095517,0.194667860956106,0.2743931240580993,middle,Sikandar Raza,2023,5915430.661499999,4.638599279744079,0.1137200843386661
2018,MM Ali,Royal Challengers Bengaluru,72,35,205.71,4,6,28.57,7,20.0,0.1390524237838166,0.6006297943417549,0.523775118066659,0.2575190358886893,0.3446820937651738,0.424407356867167,middle,MM Ali,2018,25369884.771,1.672878535705065,0.041012356682644975
2022,KH Pandya,Lucknow Super Giants,96,90,106.67,8,2,11.11,35,38.89,0.1861207171814231,0.1862735876890947,0.2149994088039004,0.6030064430490666,0.1271772432028337,0.2069025063048269,middle,KH Pandya,2022,102611722.191,0.2016363256428944,0.004943324175032812
2014,MEK Hussey,Mumbai Indians,69,60,115.0,1,4,8.33,17,28.33,0.1095303115217918,0.2122157342129721,0.167412551727506,0.3989847772336823,0.1049745243800898,0.1846997874820831,middle,MEK Hussey,2014,96850919.185,0.1907052499205282,0.0046753374880844165
2023,H Klaasen,Sunrisers Hyderabad,293,164,178.66,17,18,21.34,29,17.68,0.5666967850002519,0.4629523847155509,0.3806296118544778,0.2030297791916342,0.6277631099474354,0.7074883730494287,middle,H Klaasen,2023,62112021.94575,1.1390522331850097,0.027925049829070788
2016,KD Karthik,Gujarat Titans,240,185,129.73,25,2,14.59,52,28.11,0.5095204439491767,0.2708975188408191,0.2858210409945849,0.4343076623633608,0.4591882865378319,0.5389135496398252,middle,KD Karthik,2016,37636887.1977,1.431875985941681,0.03510392859216381
2025,TH David,Royal Challengers Bengaluru,56,34,164.71,6,3,26.47,15,44.12,0.1075155224094865,0.3344776488371374,0.4119205096838183,0.7898548406180608,0.1107688463918819,0.1904941094938752,middle,TH David,2025,31485000.000000004,0.6050313148924097,0.014832971767480408
2018,MA Agarwal,Punjab Kings,64,51,125.49,3,3,11.76,14,27.45,0.1243138791646015,0.2276690213995693,0.2149371568482558,0.4107642154075525,0.1285863980396927,0.208311661141686,middle,MA Agarwal,2018,14923461.63,1.3958668994258407,0.03422112839568605
2018,MA Agarwal,Punjab Kings,64,51,125.49,3,3,11.76,14,27.45,0.1243138791646015,0.2276690213995693,0.2149371568482558,0.4107642154075525,0.1285863980396927,0.208311661141686,middle,MA Agarwal,2018,2984692.326,6.979334497129203,0.17110564197843026
2014,JH Kallis,Kolkata Knight Riders,87,61,142.62,6,3,14.75,16,26.23,0.1469828499893878,0.3495085932216128,0.3008177810194089,0.348896086593963,0.2128231968430833,0.2925484599450766,middle,JH Kallis,2014,106536011.1035,0.2746005382732652,0.0067321177123973765
2022,PJ Cummins,Kolkata Knight Riders,60,17,352.94,5,6,64.71,4,23.53,0.1099936450962186,0.9999999998809528,0.9999999998866418,0.311560228367776,0.5256828703450339,0.6054081334470272,middle,PJ Cummins,2022,90173937.683,0.6713781709026571,0.016459533926888783
2021,RM Patidar,Royal Challengers Bengaluru,48,35,137.14,1,3,11.43,7,20.0,0.0947417067034403,0.3177106068465378,0.2386229015365325,0.215507875005543,0.1757295527229115,0.2554548158249047,middle,RM Patidar,2021,2652233.1686,9.63168769809739,0.23613083849134706
2018,Ishan Kishan,Mumbai Indians,215,113,190.27,18,14,28.32,32,28.32,0.4025039088522862,0.5288457712274772,0.519182049041995,0.428659961203715,0.4987612760177281,0.5784865391197214,middle,Ishan Kishan,2018,92525462.106,0.625218751630756,0.015327887769061146
2021,KS Bharat,Royal Challengers Bengaluru,87,70,124.29,5,3,11.43,18,25.71,0.1897031259044842,0.2616905264475582,0.2386229015365325,0.3381262833836959,0.2103689822884222,0.2900942453904155,middle,KS Bharat,2021,2652233.1686,10.93773537051208,0.2681499551470784
2018,KD Karthik,Kolkata Knight Riders,284,216,131.48,26,6,14.81,59,27.31,0.5296238561930163,0.2555178749264166,0.2709725989491558,0.4078844402219631,0.4729720791777766,0.55269734227977,middle,KD Karthik,2018,110433616.062,0.5004792580272595,0.01226976938515652
2022,D Padikkal,Rajasthan Royals,239,182,131.32,21,12,18.13,70,38.46,0.4885143646309854,0.2677222256089765,0.3178110533822744,0.5948474669870252,0.4157208766665312,0.4954461397685245,middle,D Padikkal,2022,96392829.937,0.5139865071835072,0.012600913642419592
2025,V Suryavanshi,Rajasthan Royals,101,40,252.5,6,10,40.0,8,20.0,0.1918890549386037,0.7037406366567084,0.6450467773955423,0.314812550009205,0.4306802804251629,0.5104055435271562,middle,V Suryavanshi,2025,11544500.000000002,4.421200948738846,0.10839033821358925
