season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2015,Yuvraj Singh,Delhi Daredevils,32,27,118.52,6,0,22.22,14,51.85,0.08802456533263414,0.4839200791511631,0.43752584910371406,0.5165402155651364,0.35430425926881925,0.634944753477783,powerplay,Yuvraj Singh,2015.0,279285339.63199997,0.12686103027665824
2020,SR Watson,Chennai Super Kings,140,130,107.69,14,8,16.92,70,53.85,0.32989301329259324,0.45441362874403995,0.3531625217091807,0.5372810488051348,0.4888600451336854,0.7695005393426491,powerplay,,,,
2018,SV Samson,Rajasthan Royals,134,102,131.37,13,3,15.69,36,35.29,0.3052566131698904,0.48932305329262543,0.29855993070661546,0.4241050370083525,0.49598727489769623,0.7766277691066599,powerplay,SV Samson,2018.0,119387693.03999999,0.4154425487822428
2022,Anmolpreet Singh,Mumbai Indians,5,4,125.0,1,0,25.0,2,50.0,0.020727031477516845,0.4970582731263418,0.46703535580907557,0.47896412595538024,0.3315874340726543,0.612227928281618,powerplay,,,,
2020,Washington Sundar,Royal Challengers Bangalore,1,3,33.33,0,0,0.0,2,66.67,0.004118325163817378,0.15812216158840195,0.03980511564151473,0.6576656490869054,-0.0970316517621351,0.1836088424468286,powerplay,,,,
2017,MS Dhoni,Rising Pune Supergiant,1,6,16.67,0,0,0.0,5,83.33,0.008868927575534279,0.10499297096400446,0.017923248329720705,0.7819965260642111,-0.16694186852845935,0.11369862568050434,powerplay,,,,
2020,R Parag,Rajasthan Royals,1,11,9.09,0,0,0.0,10,90.91,0.004118325163817378,0.06153656228968401,0.03980511564151473,0.8852883254387085,-0.21361125431703498,0.06702923989192872,powerplay,,,,
2023,SN Khan,Delhi Capitals,16,21,76.19,1,1,9.52,12,57.14,0.059301820803778105,0.3126117073162405,0.19531399622800746,0.5762417384294392,0.1187660870749144,0.39940658128387807,powerplay,,,,
2024,Q de Kock,Lucknow Super Giants,92,67,137.31,7,5,17.91,28,41.79,0.1995402679192235,0.4759111172047637,0.2886231357432447,0.4701538231647782,0.3864220370727874,0.6670625312817511,powerplay,,,,
2015,WP Saha,Kings XI Punjab,74,57,129.82,6,5,19.3,27,47.37,0.18437372384334078,0.524178847873672,0.3832580901917228,0.48264424368298675,0.4372612704928879,0.7179017647018515,powerplay,,,,
2019,V Shankar,Sunrisers Hyderabad,15,25,60.0,2,0,8.0,16,64.0,0.04451242589194847,0.26780509009730435,0.18044559460485335,0.6443671693068055,0.057402852542353305,0.338043346751317,powerplay,,,,
2015,RR Rossouw,Royal Challengers Bangalore,14,9,155.56,1,1,22.22,3,33.33,0.0467320688280456,0.615883335211493,0.43752584910371406,0.3764166889451783,0.42928894808130086,0.7099294422902646,powerplay,,,,
2016,AT Rayudu,Mumbai Indians,151,131,115.27,19,3,16.79,56,42.75,0.3605358012201724,0.4923726917343047,0.368114309150825,0.43310308310946743,0.5703355010283214,0.8509759952372851,powerplay,,,,
2017,SK Raina,Gujarat Lions,154,110,140.0,16,4,18.18,31,28.18,0.3736297325412265,0.5557931023984938,0.3552839566488114,0.3339414667801206,0.636495677690157,0.9171361718991207,powerplay,,,,
2020,SA Yadav,Mumbai Indians,175,117,149.57,28,3,26.5,43,36.75,0.4119226110228606,0.6212867681264783,0.5305835589508024,0.37670564593319456,0.7659323806294304,1.046572874838394,powerplay,SA Yadav,2020.0,2778744.6906,27.563970998143287
2019,KL Rahul,Kings XI Punjab,235,170,138.24,25,12,21.76,76,44.71,0.5186886478872785,0.5105906903343987,0.372657433975068,0.4874102090747512,0.6917190460433774,0.9723595402523411,powerplay,,,,
2018,AM Rahane,Rajasthan Royals,209,173,120.81,28,2,17.34,61,35.26,0.470647291965685,0.4509459806944132,0.32686824948644416,0.4238609072084003,0.6219232640261345,0.9025637582350983,powerplay,AM Rahane,2018.0,59693846.519999996,1.041854898423682
2014,MK Pandey,Kolkata Knight Riders,125,116,107.76,14,2,13.79,53,45.69,0.3290546834613941,0.47225191817138107,0.312313131708492,0.4287960695005579,0.5112717942734597,0.7919122884824235,powerplay,,,,
2017,PJ Cummins,Delhi Daredevils,1,5,20.0,0,0,0.0,4,80.0,0.008868927575534279,0.11716490348388489,0.017923248329720705,0.7549426122398045,-0.15273972812119718,0.12790076608776652,powerplay,PJ Cummins,2017.0,70191009.43200001,-0.21760582923254457
2018,AD Nath,Kings XI Punjab,2,7,28.57,0,0,0.0,5,71.43,0.014169018489292013,0.11572806625699983,0.029373553945698887,0.718200069350742,-0.13304267360972455,0.14759782059923915,powerplay,AD Nath,2018.0,14923461.629999999,-0.891500088305749
2013,Mandeep Singh,Kings XI Punjab,157,125,125.6,24,0,19.2,46,36.8,0.42296615664693854,0.5588078022175155,0.42034393085174343,0.34806622307426366,0.702511728387314,0.9831522225962777,powerplay,,,,
2019,H Klaasen,Royal Challengers Bangalore,6,6,100.0,0,0,0.0,1,16.67,0.02511430771941222,0.3919286076009313,0.06869452520356578,0.25925711602618695,0.16919115150974393,0.4498316457187076,powerplay,H Klaasen,2019.0,7221262.765000001,2.3429579703120513
2023,Anuj Rawat,Royal Challengers Bangalore,5,3,166.67,1,0,33.33,1,33.33,0.03717284493352106,0.617772851064372,0.583023270061455,0.39256606730055993,0.4832153528164896,0.7638558470254533,powerplay,,,,
2021,N Rana,Kolkata Knight Riders,111,89,124.72,15,4,21.35,41,46.07,0.2809461197953556,0.5193483189651394,0.4388471670856564,0.45664723717831757,0.5449181093539044,0.8255586035628681,powerplay,,,,
2025,MR Marsh,Lucknow Super Giants,297,179,165.92,25,20,25.14,65,36.31,0.5992946899597897,0.5268939157987155,0.37411665585305526,0.42926634554318277,0.7824553013381095,1.0630957955470732,powerplay,MR Marsh,2025.0,35683000.0,2.192795732808647
2014,F du Plessis,Chennai Super Kings,90,53,169.81,13,3,30.19,18,33.96,0.23691937209220376,0.7441824259899983,0.6837370156837835,0.31936382077419195,0.7734992214942072,1.0541397157031709,powerplay,F du Plessis,2014.0,92008373.22575,0.840683509963125
2024,AK Markram,Sunrisers Hyderabad,67,59,113.56,10,0,16.95,25,42.37,0.14855556659407326,0.39965068000625936,0.2739384113763214,0.4754331700549798,0.29931212738123897,0.5799526215902027,powerplay,,,,
2022,GJ Maxwell,Royal Challengers Bangalore,89,55,161.82,11,3,25.45,19,34.55,0.22691036633249867,0.6253131833761109,0.4752636744500615,0.35207571868930093,0.6024308226497918,0.8830713168587554,powerplay,,,,
2016,MC Henriques,Sunrisers Hyderabad,53,61,86.89,5,1,9.84,28,45.9,0.1429403447583988,0.38849097153772727,0.22956796269391316,0.46179561334818,0.2733646607833896,0.5540051549923533,powerplay,,,,
2013,A Ashish Reddy,Sunrisers Hyderabad,5,6,83.33,1,0,16.67,4,66.67,0.041462166562312136,0.38657523173444186,0.3710917908022169,0.6305862796837272,0.2042727710729501,0.4849132652819138,powerplay,,,,
2022,Mandeep Singh,Delhi Capitals,18,18,100.0,4,0,22.22,11,61.11,0.05263635710983545,0.4099759060366018,0.4162026317603177,0.5702087994004379,0.2633255831781809,0.5439660773871446,powerplay,Mandeep Singh,2022.0,13681562.958800001,1.9246747171441367
2013,MEK Hussey,Chennai Super Kings,286,243,117.7,40,4,18.11,107,44.03,0.7467425692845491,0.5266186064092288,0.39912462940748095,0.4164498859228215,0.9153744760887735,1.1960149702977372,powerplay,,,,
2019,V Kohli,Royal Challengers Bangalore,204,160,127.5,26,3,18.13,57,35.63,0.4518729075152093,0.4772635258846748,0.3219503862342337,0.41352896496344727,0.6209490732708759,0.9015895674798395,powerplay,,,,
2016,MK Pandey,Kolkata Knight Riders,60,46,130.43,6,2,17.39,17,36.96,0.1584828773628112,0.5478641250739845,0.38007514481617,0.3803634799087861,0.4576431356218819,0.7382836298308456,powerplay,,,,
2018,MP Stoinis,Kings XI Punjab,2,3,66.67,0,0,0.0,1,33.33,0.014169018489292013,0.2541907997789583,0.029373553945698887,0.40815522341147686,0.029202146933034218,0.3098426411419979,powerplay,MP Stoinis,2018.0,92525462.10599999,0.03156120085039872
2017,Yuvraj Singh,Sunrisers Hyderabad,5,8,62.5,1,0,12.5,6,75.0,0.018405157770715767,0.2725123905994755,0.24988193116737933,0.7143211200109658,0.04913085453834137,0.32977134874730507,powerplay,,,,
2013,KD Karthik,Mumbai Indians,168,164,102.44,19,4,14.02,78,47.56,0.45057499803464174,0.46444048893651274,0.31950358086891817,0.4498377600383691,0.6015055262754723,0.882146020484436,powerplay,,,,
2021,AD Russell,Kolkata Knight Riders,16,6,266.67,2,1,50.0,1,16.67,0.062113065705805215,0.9683961961385157,0.9283431489261043,0.22650444645163342,0.883691633715159,1.1643321279241228,powerplay,,,,
2025,YBK Jaiswal,Rajasthan Royals,323,180,179.44,36,20,31.11,69,38.33,0.6503399396268945,0.5647081817653069,0.45639255424764225,0.44564570700487943,0.8743089798941444,1.154949474103108,powerplay,,,,
2014,DA Miller,Kings XI Punjab,21,22,95.45,2,1,13.64,12,54.55,0.05528118682151421,0.4183040607781953,0.3089159620379863,0.5114533349494583,0.23895316227856536,0.5195936564875291,powerplay,,,,
2023,AS Roy,Kolkata Knight Riders,4,5,80.0,1,0,20.0,4,80.0,0.03516111985440678,0.32546166263985216,0.36596469718451863,0.7525888968505304,0.12976717188132578,0.41040766609028945,powerplay,,,,
2018,MA Agarwal,Kings XI Punjab,45,36,125.0,6,1,19.44,15,41.67,0.10899300766554755,0.4661732471893478,0.3628970188425898,0.4760233077981822,0.34077769586682266,0.6214181900757864,powerplay,MA Agarwal,2018.0,14923461.629999999,2.28350301234247
2018,MA Agarwal,Kings XI Punjab,45,36,125.0,6,1,19.44,15,41.67,0.10899300766554755,0.4661732471893478,0.3628970188425898,0.4760233077981822,0.34077769586682266,0.6214181900757864,powerplay,MA Agarwal,2018.0,2984692.326,11.41751506171235
2021,RD Gaikwad,Chennai Super Kings,253,209,121.05,26,9,16.75,89,42.58,0.6080439480134204,0.507738557012154,0.36025444399783585,0.4293275657621228,0.7736206669872027,1.0542611611961663,powerplay,,,,
2018,RK Singh,Kolkata Knight Riders,3,2,150.0,0,0,0.0,0,0.0,0.01637422753990261,0.5570280592116302,0.029373553945698887,0.13692701566460802,0.2637534062139193,0.544393900422883,powerplay,RK Singh,2018.0,11938769.304,2.2092177132993984
2013,B Chipli,Delhi Daredevils,16,16,100.0,1,1,12.5,7,43.75,0.06907100795001536,0.4544985094716748,0.2899133623411394,0.41380155596464774,0.28882660735996807,0.5694671015689318,powerplay,,,,
2021,SA Yadav,Mumbai Indians,100,81,123.46,16,1,20.99,36,44.44,0.25560755563761817,0.5153624061420436,0.4326964322353052,0.4438876198693211,0.5237143561262074,0.8043548503351712,powerplay,,,,
2015,Harbhajan Singh,Mumbai Indians,15,14,107.14,2,0,14.29,8,57.14,0.04902609641163384,0.44337629259699046,0.29014799698998434,0.5565647002206212,0.22450621200710888,0.5051467062160726,powerplay,,,,
2013,TM Dilshan,Royal Challengers Bangalore,44,61,72.13,8,0,13.11,41,67.21,0.1393480587550781,0.34093991615813657,0.30178838425031373,0.6356937731744908,0.2270450460434247,0.5076855402523884,powerplay,,,,
2014,Y Venugopal Rao,Sunrisers Hyderabad,11,9,122.22,2,0,22.22,4,44.44,0.028956812144602672,0.5356220252311266,0.5032340671909132,0.4171344914180381,0.3922914451417449,0.6729319393507086,powerplay,Y Venugopal Rao,2014.0,10653601.11035,3.682242662160805
2023,RD Gaikwad,Chennai Super Kings,341,215,158.6,29,17,21.4,66,30.7,0.713112471515918,0.5905552291584543,0.3887615465489381,0.3722776584358412,0.9290269902082314,1.209667484417195,powerplay,,,,
2015,SV Samson,Rajasthan Royals,68,66,103.03,8,0,12.12,30,45.45,0.17060955834181127,0.42873350149526374,0.2498188747848401,0.4681173985906369,0.3228376714970679,0.6034781657060315,powerplay,,,,
2023,Sanvir Singh,Sunrisers Hyderabad,7,6,116.67,0,1,16.67,4,66.67,0.04119629509174962,0.4491382667650066,0.3117407626248639,0.6497582922244085,0.2028820249697692,0.4835225191787329,powerplay,,,,
2013,STR Binny,Rajasthan Royals,8,9,88.89,1,0,11.11,4,44.44,0.04899185057714028,0.40922990625267913,0.2628538861874469,0.4203277976472902,0.23599434307821582,0.5166348372871795,powerplay,,,,
2022,MS Dhoni,Chennai Super Kings,6,7,85.71,1,0,14.29,5,71.43,0.0231815949876952,0.36019962500810637,0.2712013721536092,0.6549653277490425,0.12419610763862071,0.4048366018475844,powerplay,,,,
2022,A Tomar,Kolkata Knight Riders,4,8,50.0,1,0,12.5,7,87.5,0.01827246796733849,0.23581117185712183,0.2384709491150205,0.7869456969895533,0.0037517783073249267,0.2843922725162886,powerplay,A Tomar,2022.0,4975113.8032,0.07541090426739139
2025,Abhishek Sharma,Sunrisers Hyderabad,277,137,202.19,33,17,36.5,50,36.5,0.560029113292786,0.6283379562283214,0.5306751492806111,0.4308069785519562,0.8717539923590776,1.1523944865680413,powerplay,Abhishek Sharma,2025.0,3148500.0000000005,27.6879146374171
2025,Abhishek Sharma,Sunrisers Hyderabad,277,137,202.19,33,17,36.5,50,36.5,0.560029113292786,0.6283379562283214,0.5306751492806111,0.4308069785519562,0.8717539923590776,1.1523944865680413,powerplay,Abhishek Sharma,2025.0,39881000.00000001,2.185887997690824
2025,RD Gaikwad,Chennai Super Kings,79,49,161.22,10,3,26.53,19,38.78,0.17129990428944922,0.5137484239316312,0.3932730208058988,0.4492945746572376,0.4360986223628582,0.7167391165718219,powerplay,,,,
2021,Abhishek Sharma,Sunrisers Hyderabad,43,19,226.32,5,2,36.84,4,21.05,0.12430772318388794,0.8407520831131847,0.7034996193966002,0.2607910254782619,0.7581597411886942,1.038800235397658,powerplay,,,,
2018,AD Russell,Kolkata Knight Riders,1,1,100.0,0,0,0.0,0,0.0,0.011963809438681416,0.3753184351670653,0.029373553945698887,0.13692701566460802,0.1693702597106599,0.4500107539196236,powerplay,,,,
2016,YK Pathan,Kolkata Knight Riders,52,30,173.33,6,3,30.0,10,33.33,0.14071998295776844,0.7048946323478806,0.6314520410495021,0.3472987545860792,0.6449870946366073,0.925627588845571,powerplay,,,,
2015,G Gambhir,Kolkata Knight Riders,186,159,116.98,24,4,17.61,69,43.4,0.44130481320522513,0.4784334858916353,0.3518496954789607,0.4526069650284925,0.6148108669669824,0.895451361175946,powerplay,,,,
2014,VH Zol,Royal Challengers Bangalore,23,21,109.52,2,1,14.29,11,52.38,0.060546061756896516,0.4799650155728439,0.32363703061017773,0.49120883539820404,0.286693370347058,0.5673338645560217,powerplay,,,,
2014,SE Marsh,Kings XI Punjab,20,21,95.24,2,1,14.29,14,66.67,0.052648749353823056,0.4173837480200662,0.32363703061017773,0.6245239960375706,0.2090903384564004,0.4897308326653641,powerplay,,,,
2024,MP Stoinis,Lucknow Super Giants,156,111,140.54,23,3,23.42,46,41.44,0.3300611033116081,0.4862825366637602,0.3729073349742312,0.4669680103862082,0.5349080486037081,0.8155485428126719,powerplay,,,,
2018,PP Shaw,Delhi Daredevils,167,92,181.52,21,7,30.43,30,32.61,0.37802851184004005,0.6715778062093241,0.5514475784730852,0.4022961082126246,0.765674290425795,1.0463147846347587,powerplay,PP Shaw,2018.0,17908153.956,4.275562362860195
2025,Sediqullah Atal,Delhi Capitals,1,2,50.0,0,0,0.0,1,50.0,0.018164155288134753,0.20267574191947862,0.027648299799467854,0.5402730081227014,-0.03377097233680276,0.24686952187216094,powerplay,,,,
2024,RA Jadeja,Chennai Super Kings,15,16,93.75,2,0,12.5,7,43.75,0.042507387837760764,0.33604144796826474,0.20586859530047935,0.48799437472477,0.1482691897221257,0.4289096839310894,powerplay,,,,
2025,PHKD Mendis,Sunrisers Hyderabad,22,13,169.23,1,2,23.08,6,46.15,0.05939301078848864,0.5361516983689387,0.3457266473617907,0.5090549182080815,0.3184507736656417,0.5990912678746054,powerplay,,,,
2020,T Banton,Kolkata Knight Riders,16,18,88.89,1,1,11.11,11,61.11,0.039273867048217656,0.37950400552556235,0.24556166300627652,0.6054551672174324,0.15003729458895,0.4306777887979137,powerplay,,,,
2023,PP Shaw,Delhi Capitals,72,52,138.46,12,1,25.0,23,44.23,0.1719584252341776,0.5226292186026701,0.44738201634315944,0.47665110784255005,0.45720792449033393,0.7378484186992976,powerplay,,,,
2022,A Badoni,Lucknow Super Giants,2,8,25.0,0,0,0.0,6,75.0,0.013363340946981783,0.14872880476738184,0.009906542420965473,0.6842851733114956,-0.11577253276273788,0.1648679614462258,powerplay,A Badoni,2022.0,2487556.9016,-4.6540657095430795
2018,RG Sharma,Mumbai Indians,41,45,91.11,3,2,11.11,26,57.78,0.10017217146310517,0.34301046401194163,0.21998290039654544,0.6071210103725013,0.16849897124315,0.4491394654521137,powerplay,,,,
2019,SD Lad,Mumbai Indians,5,9,55.56,0,0,0.0,6,66.67,0.022958961255797095,0.2540273796544018,0.06869452520356578,0.6660921606919578,-0.023534253034144165,0.2571062411748195,powerplay,,,,
2017,MJ Guptill,Kings XI Punjab,87,54,161.11,10,4,25.93,20,37.04,0.21389787677193645,0.6329551130575554,0.4990983400081598,0.4059227510096228,0.590413285647112,0.8710537798560758,powerplay,,,,
2014,NJ Maddinson,Royal Challengers Bangalore,7,9,77.78,1,0,11.11,7,77.78,0.018427062273838054,0.340866315844191,0.25161703359545656,0.7281721020350067,0.0799508422486194,0.3605913364575831,powerplay,NJ Maddinson,2014.0,9685091.918499999,0.8255042174241127
2025,Ishan Kishan,Sunrisers Hyderabad,104,86,120.93,14,1,17.44,33,38.37,0.22038187512320387,0.4010607925859234,0.26799866294881414,0.44597005079620017,0.3636442794796311,0.6442847736885948,powerplay,Ishan Kishan,2025.0,118068750.00000001,0.30799367273696987
2020,KS Williamson,Sunrisers Hyderabad,49,44,111.36,6,1,15.91,19,43.18,0.11661605919389824,0.46903694348934916,0.33445738103965694,0.43708575356281887,0.34719141449879315,0.6278319087077568,powerplay,,,,
2022,PK Garg,Sunrisers Hyderabad,26,20,130.0,2,1,15.0,7,35.0,0.0722728651912623,0.5144747465442898,0.28418383045383155,0.355771497541711,0.3362069398668657,0.6168474340758294,powerplay,PK Garg,2022.0,2487556.9016,13.515547710712342
2021,M Vohra,Rajasthan Royals,37,34,108.82,4,2,17.65,20,58.82,0.11048668818875847,0.46904989524512064,0.37563128112371375,0.5564540596873387,0.32501215677303663,0.6056526509820004,powerplay,,,,
2023,SN Thakur,Kolkata Knight Riders,0,4,0.0,0,0,0.0,4,100.0,0.02711421953794969,0.05564632776086771,0.04029542054995537,0.9068733749092278,-0.2044145337144948,0.07622596049446889,powerplay,,,,
2019,RV Uthappa,Kolkata Knight Riders,119,88,135.23,17,3,22.73,36,40.91,0.26866845810792267,0.5012503956422507,0.3862072511399741,0.4564907456801526,0.5024060036164061,0.7830464978253697,powerplay,,,,
2024,D Brevis,Mumbai Indians,17,23,73.91,1,1,8.7,14,60.87,0.04658616394377278,0.2723358869569668,0.1477415613480749,0.643826131207963,0.04677273787774644,0.32741323208671014,powerplay,,,,
2022,RK Singh,Kolkata Knight Riders,14,10,140.0,1,1,20.0,4,40.0,0.04281810306912203,0.5493076933801858,0.3756095931314536,0.3968357070129341,0.3588819339506645,0.6395224281596281,powerplay,RK Singh,2022.0,6840781.479400001,5.246212512874212
2022,RK Singh,Kolkata Knight Riders,14,10,140.0,1,1,20.0,4,40.0,0.04281810306912203,0.5493076933801858,0.3756095931314536,0.3968357070129341,0.3588819339506645,0.6395224281596281,powerplay,RK Singh,2022.0,2487556.9016,14.427084410404085
2022,AD Russell,Kolkata Knight Riders,0,1,0.0,0,0,0.0,1,100.0,0.008454213926625074,0.061646437677641844,0.009906542420965473,0.889606220667611,-0.22483733213072782,0.05580316207823588,powerplay,,,,
2025,Shubman Gill,Gujarat Titans,302,199,151.76,34,9,21.61,63,31.66,0.6091110841265406,0.48728962540766996,0.32546775780734466,0.3915613798021482,0.7599257570777281,1.0405662512866918,powerplay,,,,
2019,MJ Guptill,Sunrisers Hyderabad,77,42,183.33,4,7,26.19,17,40.48,0.17814390663608695,0.6505089254403621,0.434539588656031,0.45299196429602695,0.5274148136354564,0.8080553078444201,powerplay,,,,
2015,SE Marsh,Kings XI Punjab,35,33,106.06,4,0,12.12,16,48.48,0.09490664808339891,0.43952855186952944,0.2498188747848401,0.4910425760020015,0.26079531525406147,0.5414358094630252,powerplay,,,,
2025,RG Sharma,Mumbai Indians,226,147,153.74,22,14,24.49,65,44.22,0.45990189279192645,0.4928275134708247,0.36515864346503485,0.4934053302768564,0.6306350614451623,0.9112755556541261,powerplay,,,,
2022,MA Agarwal,Punjab Kings,117,84,139.29,13,5,21.43,31,36.9,0.2956381446174926,0.5468345541548372,0.4017573612572534,0.3713758971407758,0.5793058361949439,0.8599463304039077,powerplay,,,,
2021,GJ Maxwell,Royal Challengers Bangalore,60,49,122.45,7,2,18.37,22,44.9,0.16346732233675487,0.512167349037816,0.38793275082441614,0.447488493465725,0.4271807222195817,0.7078212164285453,powerplay,,,,
2020,MK Pandey,Sunrisers Hyderabad,200,139,143.88,23,9,23.02,60,43.17,0.47051518083019434,0.5986146534396093,0.4661341633766017,0.4369918498184493,0.7543822899578961,1.0350227841668598,powerplay,,,,
2015,GH Vihari,Sunrisers Hyderabad,9,8,112.5,2,0,25.0,5,62.5,0.03526193091010434,0.4624724873184637,0.4891917291637606,0.5971188094367645,0.3004464236799782,0.581086917888942,powerplay,GH Vihari,2015.0,1745533.3727,17.21229902440915
2013,AM Rahane,Rajasthan Royals,229,220,104.09,23,5,12.73,98,44.55,0.6036785730028141,0.4711635488205221,0.29439082961836904,0.4213682129880013,0.724590042244378,1.0052305364533416,powerplay,,,,
2024,Rahmanullah Gurbaz,Kolkata Knight Riders,41,29,141.38,4,3,24.14,13,44.83,0.09553147721591701,0.4889797479162547,0.38392087824942356,0.4978248827272143,0.3443319861249373,0.624972480333901,powerplay,,,,
2015,RA Jadeja,Chennai Super Kings,1,1,100.0,0,0,0.0,0,0.0,0.016909710241398302,0.4179384511209981,0.024570505602191428,0.12423973742016742,0.1962818000485536,0.4769222942575173,powerplay,,,,
2019,N Rana,Kolkata Knight Riders,65,67,97.01,8,1,13.43,32,47.76,0.1522797490727053,0.3826503746675352,0.25629663296097727,0.5122271467993632,0.2748143273845627,0.5554548215935264,powerplay,,,,
2016,Gurkeerat Singh,Kings XI Punjab,6,5,120.0,1,0,20.0,2,40.0,0.03858334012877266,0.5096863117670676,0.43210477996042035,0.4080540487740834,0.3577407643365161,0.6383812585454798,powerplay,,,,
2024,N Pooran,Lucknow Super Giants,41,16,256.25,3,4,43.75,5,31.25,0.09553147721591701,0.8578233866948733,0.683886966619595,0.37421534691870023,0.700821406023378,0.9814619002323417,powerplay,,,,
2023,KS Sharma,Lucknow Super Giants,6,12,50.0,0,0,0.0,6,50.0,0.03918457001263533,0.224280912060233,0.04029542054995537,0.5211621797624842,0.005272397358959402,0.2859128915679231,powerplay,,,,
2019,AD Nath,Royal Challengers Bangalore,11,10,110.0,0,1,10.0,4,40.0,0.03589104003748791,0.42295948697683805,0.20838336195517523,0.4490863478672356,0.19923918403806756,0.47987967824703126,powerplay,AD Nath,2019.0,51993091.90800001,0.38320318474349335
2021,KS Williamson,Sunrisers Hyderabad,85,78,108.97,13,0,16.67,35,44.87,0.22105496814979445,0.4695244086764416,0.3588876140310912,0.4472536538833508,0.4389295090070422,0.719570003216006,powerplay,,,,
2023,Tilak Varma,Mumbai Indians,56,20,280.0,6,4,50.0,3,15.0,0.13977082396834914,0.9999999998373131,0.8544686121363635,0.25116434315976377,0.9209782316067703,1.201618725815734,powerplay,Tilak Varma,2023.0,2366172.2646,38.92270420820189
2022,KS Bharat,Delhi Capitals,8,5,160.0,2,0,40.0,3,60.0,0.028090722008051905,0.6189735870519778,0.7413126438419417,0.5610925448978265,0.4972222973919562,0.77786279160092,powerplay,KS Bharat,2022.0,24875569.016000003,1.9988378841591208
2025,Rahmanullah Gurbaz,Kolkata Knight Riders,57,29,196.55,7,3,34.48,9,31.03,0.12810776995574513,0.6125633659878204,0.5028364030901478,0.3864529650888468,0.5191083908224188,0.7997488850313825,powerplay,Rahmanullah Gurbaz,2025.0,20990000.000000004,2.4731223955332
2017,BA Stokes,Rising Pune Supergiant,33,28,117.86,3,1,14.29,11,39.29,0.08515876913698625,0.47486619969874844,0.28309841454973206,0.42420242251260015,0.3056936749525626,0.5863341691615263,powerplay,BA Stokes,2017.0,226171030.39200002,0.1351604024718523
2025,DP Conway,Chennai Super Kings,58,50,116.0,10,0,20.0,18,36.0,0.13007104878909534,0.38727201069130085,0.3032794502000943,0.4267526811604471,0.3061427926188349,0.5867832868277987,powerplay,DP Conway,2025.0,65593750.00000001,0.4667255533017016
2019,R Parag,Rajasthan Royals,2,7,28.57,0,0,0.0,5,71.43,0.01649292186495168,0.17027503621882953,0.06869452520356578,0.7048228569441392,-0.08220246514026103,0.19843802906870267,powerplay,R Parag,2019.0,2888505.106,-2.84584801216069
2019,DA Warner,Sunrisers Hyderabad,304,207,146.86,36,8,21.26,66,31.88,0.667407553876723,0.5373393083564303,0.3656729921374875,0.3830163366135145,0.8522436427574086,1.1328841369663722,powerplay,,,,
2013,CH Gayle,Royal Challengers Bangalore,277,184,150.54,26,20,25.0,85,46.2,0.7241535172400646,0.6604278710097524,0.5332539752340574,0.43697444309866806,1.0184087052226534,1.2990491994316171,powerplay,,,,
2023,D Padikkal,Rajasthan Royals,133,91,146.15,17,5,24.18,34,37.36,0.2946736550601485,0.5485652176679123,0.43402957600114234,0.42365438962938745,0.5782385251937727,0.8588790194027365,powerplay,,,,
2021,SP Narine,Kolkata Knight Riders,4,7,57.14,1,0,14.29,5,71.43,0.03447099571554621,0.3055642010406818,0.31822442252043615,0.6551649641452806,0.12701039798338998,0.4076508921923537,powerplay,,,,
2015,BB McCullum,Chennai Super Kings,238,160,148.75,30,12,26.25,77,48.13,0.5605942475518142,0.5916211922911138,0.512422790341839,0.48839445319870856,0.8283579138812234,1.1089984080901871,powerplay,,,,
2017,G Gambhir,Kolkata Knight Riders,277,216,128.24,41,5,21.3,90,41.67,0.6668688110430575,0.5128075389048621,0.4131808438850911,0.4435382528135274,0.8427687221911098,1.1234092164000735,powerplay,,,,
2018,AB de Villiers,Royal Challengers Bangalore,122,73,167.12,19,3,30.14,26,35.62,0.2787941045625633,0.6192454344844893,0.5464721769905698,0.42679046480782645,0.6505333410957038,0.9311738353046675,powerplay,,,,
2022,Ramandeep Singh,Mumbai Indians,4,5,80.0,0,0,0.0,1,20.0,0.01827246796733849,0.34031001236480984,0.009906542420965473,0.2325788691280418,0.11945726390729763,0.40009775811626136,powerplay,,,,
2023,RR Rossouw,Delhi Capitals,38,31,122.58,5,1,19.35,14,45.16,0.10355977254429218,0.4690708746291916,0.3553804456938953,0.48382533607227945,0.3321568550905986,0.6127973492995623,powerplay,RR Rossouw,2023.0,54421962.0858,0.6103360525056599
2025,N Rana,Rajasthan Royals,88,50,176.0,11,5,32.0,22,44.0,0.1889694137896009,0.5550868004838665,0.46865814044047016,0.4916214394245924,0.49212866264444777,0.7727691568534114,powerplay,N Rana,2025.0,44079000.00000001,1.1164696627519854
2024,RK Bhui,Delhi Capitals,0,2,0.0,0,0,0.0,2,100.0,0.011916567042670637,0.03501340639522133,0.01466124677283308,0.9999999998520835,-0.26636248207610297,0.014278012132860729,powerplay,RK Bhui,2024.0,2217593.5,-12.011330393785109
2024,N Wadhera,Mumbai Indians,5,8,62.5,1,0,12.5,5,62.5,0.02211350730770067,0.23569876744391696,0.20586859530047935,0.6586629164338745,0.03058218252317238,0.3112226767321361,powerplay,,,,
