Unnamed: 0,id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price,inflation,adj_price
987,960,T Stubbs,south africa,24.0,,wk-batsman,right-handed-bat,right-arm-offbreak,6,670,29.13,134.81,2,57,28,6,405,36.82,173.82,3,26,26,0,20.5,0.0,0.0,4,7.25,7.25,6.0,Delhi Capitals,2024,5000000,1.0495,5247500.0
996,967,Azmatullah Omarzai,afghanistan,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,4,474,14.36,111.01,0,30,18,0,42,10.5,127.28,0,2,2,31,8.37,30.16,21.61,4,8.86,46.5,31.5,Gujarat Titans,2024,5000000,1.0495,5247500.0
1015,1003,N Burger,south africa,29.0,,bowler,left-handed-bat,left-arm-fast-medium,0,1,1.0,33.34,0,0,0,0,0,0.0,0.0,0,0,0,1,12.29,86.0,42.0,7,8.53,20.71,14.57,Rajasthan Royals,2024,5000000,1.0495,5247500.0
86,42,S Badree,west indies,33.0,,bowler,right-handed-bat,right-arm-legbreak,10,43,7.17,66.16,0,1,1,0,13,2.6,56.53,0,0,0,56,6.18,21.07,20.46,11,7.42,29.0,23.45,Chennai Super Kings,2014,3000000,1.745533373,5236600.118
88,43,MJ Henry,new zealand,23.0,,bowler,right-handed-bat,right-arm-fast-medium,3,24,6.0,88.89,0,2,1,0,0,0.0,0.0,0,0,0,27,8.3,23.67,17.11,2,10.65,90.5,51.0,Chennai Super Kings,2014,3000000,1.745533373,5236600.118
89,44,M Manhas,india,35.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,15,514,22.35,109.37,0,43,10,0,0.0,0.0,0.0,0,6.0,0.0,0.0,Chennai Super Kings,2014,3000000,1.745533373,5236600.118
109,127,DH Yagnik,india,31.0,,wk-batsman,left-handed-bat,,0,0,0.0,0.0,0,0,0,7,170,17.0,124.09,0,23,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2014,3000000,1.745533373,5236600.118
234,109,M de Lange,south africa,24.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,0,1,1.0,50.0,0,0,0,7,9.77,32.57,20.0,5,9.39,33.8,21.6,Mumbai Indians,2014,3000000,1.745533373,5236600.118
235,110,K Santokie,west indies,30.0,,bowler,left-handed-bat,left-arm-medium,1,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,18,6.81,15.44,13.61,3,11.25,30.0,16.0,Mumbai Indians,2014,3000000,1.745533373,5236600.118
270,128,KK Cooper,west indies,25.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,5,116,12.89,170.59,0,9,8,0,0.0,0.0,0.0,33,7.89,22.94,17.45,Rajasthan Royals,2014,3000000,1.745533373,5236600.118
354,165,LRPL Taylor,zimbabwe,28.0,,wk-batsman,right-handed-bat,right-arm-offbreak,6,934,23.95,118.23,6,93,24,0,0,0.0,0.0,0,0,0,1,3.4,17.0,30.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2014,3000000,1.745533373,5236600.118
946,906,Yash Thakur,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,10.26,28.79,16.83,Lucknow Super Giants,2023,4500000,1.10879675,4989585.375
120,175,RG Sharma,india,29.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,6,66,4.71,88.0,0,5,3,3,7.64,18.67,14.67,40,7.02,27.15,23.2,Chennai Super Kings,2015,3000000,1.6363864,4909159.2
125,230,LR Shukla,india,34.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,7,405,15.0,115.72,0,33,15,0,0.0,0.0,0.0,15,8.54,29.8,20.93,Sunrisers Hyderabad,2015,3000000,1.6363864,4909159.2
324,195,NS Naik,india,21.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,31,7.75,62.0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2015,3000000,1.6363864,4909159.2
361,176,KJ Abbott,south africa,28.0,,bowler,right-handed-bat,right-arm-fast-medium,4,23,11.5,115.0,0,2,0,2,13,13.0,162.5,0,0,1,26,7.97,22.27,16.77,2,11.06,88.5,48.0,Chennai Super Kings,2015,3000000,1.6363864,4909159.2
378,189,TM Head,australia,22.0,,batsman,left-handed-bat,right-arm-offbreak,4,1093,33.12,160.5,5,114,53,4,772,36.76,173.88,5,76,40,1,9.33,56.0,36.0,2,11.69,56.5,29.0,Delhi Capitals,2015,3000000,1.6363864,4909159.2
400,205,A Mithun,india,26.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,3,34,6.8,130.77,0,4,1,0,0.0,0.0,0.0,7,9.83,67.43,41.14,Mumbai Indians,2015,3000000,1.6363864,4909159.2
401,206,MJ McClenaghan,new zealand,29.0,,bowler,left-handed-bat,left-arm-fast-medium,4,24,6.0,104.35,0,1,2,11,85,6.54,121.43,0,5,7,30,7.79,26.3,20.27,71,8.49,25.39,17.94,Mumbai Indians,2015,3000000,1.6363864,4909159.2
412,214,J Theron,united states of america,30.0,,bowler,right-handed-bat,right-arm-fast-medium,7,41,0.0,151.86,0,4,1,2,10,5.0,83.34,0,1,0,24,7.64,19.83,15.58,9,8.14,32.56,24.0,Rajasthan Royals,2015,3000000,1.6363864,4909159.2
876,761,A Tomar,india,27.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,4,4.0,50.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2022,4000000,1.183086132,4732344.529
399,321,A Mithun,india,27.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,3,34,6.8,130.77,0,4,1,0,0.0,0.0,0.0,7,9.83,67.43,41.14,Sunrisers Hyderabad,2016,3000000,1.55980021,4679400.629
445,241,SW Billings,england,25.0,,wk-batsman,right-handed-bat,,5,478,17.07,129.9,2,41,16,1,503,19.35,129.64,3,40,20,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2016,3000000,1.55980021,4679400.629
471,271,F Behardien,south africa,33.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,14,518,32.38,128.22,1,37,16,1,14,7.0,107.7,0,2,0,3,5.4,9.0,10.0,0,0.0,0.0,0.0,Punjab Kings,2016,3000000,1.55980021,4679400.629
505,297,PSP Handscomb,australia,25.0,,wk-batsman,right-handed-bat,,1,33,33.0,100.0,0,1,0,0,6,6.0,50.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2016,3000000,1.55980021,4679400.629
508,298,A Zampa,australia,24.0,,bowler,right-handed-bat,right-arm-legbreak,10,68,5.67,89.48,0,7,0,0,15,3.0,62.5,0,1,0,117,7.17,21.01,17.58,29,7.99,19.24,14.45,Lucknow Super Giants,2016,3000000,1.55980021,4679400.629
36,365,JD Unadkat,india,26.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,16,197,12.31,118.68,0,16,7,14,8.68,21.5,14.86,99,8.98,32.21,21.53,Lucknow Super Giants,2017,3000000,1.492346163,4477038.489
53,344,DJG Sammy,west indies,34.0,,batting-allrounder,right-handed-bat,right-arm-medium,18,587,17.26,147.49,0,45,31,5,295,19.67,122.41,1,15,18,44,7.31,25.36,20.82,11,8.9,31.82,21.45,Punjab Kings,2017,3000000,1.492346163,4477038.489
552,335,MM Patel,india,34.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,9,39,6.5,95.13,0,5,0,4,8.6,21.5,15.0,74,7.52,22.95,18.31,Gujarat Titans,2017,3000000,1.492346163,4477038.489
567,351,R Powell,west indies,24.0,,batsman,right-handed-bat,right-arm-fast-medium,11,1747,25.69,140.33,8,99,117,3,360,18.95,147.55,1,21,28,5,9.94,43.4,26.2,1,11.67,35.0,18.0,Kolkata Knight Riders,2017,3000000,1.492346163,4477038.489
581,359,N Pooran,west indies,22.0,,wk-batsman,left-handed-bat,right-arm-offbreak,10,2275,26.15,136.4,13,152,149,18,1769,32.16,162.3,9,112,127,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2017,3000000,1.492346163,4477038.489
618,377,Mohammad Nabi,afghanistan,32.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,25,2237,22.6,136.24,6,156,109,3,215,13.44,143.34,0,18,11,97,7.31,28.14,23.11,15,7.44,34.47,27.8,Sunrisers Hyderabad,2017,3000000,1.492346163,4477038.489
1050,378,B Laughlin,australia,35.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,5,2.5,38.47,0,0,0,2,9.97,59.0,35.5,10,10.13,28.2,16.7,Sunrisers Hyderabad,2017,3000000,1.492346163,4477038.489
951,915,R Bhatia,india,32.0,,batsman,left-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,123,17.57,103.37,0,10,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2023,4000000,1.10879675,4435187.0
177,485,Arshdeep Singh,india,30.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,4,36,9.0,76.6,0,2,1,0,0.0,0.0,0.0,18,9.07,34.61,22.89,Rajasthan Royals,2018,3000000,1.444252553,4332757.659
607,509,A Choudhary,india,28.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,25,25.0,125.0,0,1,1,0,0.0,0.0,0.0,5,8.55,28.8,20.2,Royal Challengers Bengaluru,2018,3000000,1.444252553,4332757.659
671,449,JPR Scantlebury-Searles,west indies,32.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,8,8.0,133.34,0,0,1,0,0.0,0.0,0.0,2,12.71,44.5,21.0,Kolkata Knight Riders,2018,3000000,1.444252553,4332757.659
696,486,UA Birla,india,21.0,,batsman,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,3000000,1.444252553,4332757.659
1016,1004,T Kohler-Cadmore,england,30.0,,wk-batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,48,16.0,88.89,0,7,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2024,4000000,1.0495,4198000.0
543,569,Simarjeet Singh,india,28.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,7,423,35.25,161.46,2,33,25,0,0.0,0.0,0.0,1,8.33,25.0,18.0,Rajasthan Royals,2019,3000000,1.389372345,4168117.036
731,547,DG Nalkande,india,21.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,12,6.0,100.0,0,0,1,0,0.0,0.0,0.0,6,10.57,24.67,14.0,Punjab Kings,2019,3000000,1.389372345,4168117.036
383,190,MP Stoinis,australia,26.0,,batting-allrounder,right-handed-bat,right-arm-medium,22,1245,31.92,148.57,5,99,63,22,1866,28.27,142.01,9,150,91,45,8.73,24.24,16.67,43,9.52,29.63,18.67,Delhi Capitals,2015,2500000,1.6363864,4090966.0
226,669,Jalaj S Saxena,india,35.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,Punjab Kings,2021,3000000,1.243778451,3731335.352
410,687,J Suchith,india,27.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,70,17.5,114.76,0,6,3,0,0.0,0.0,0.0,19,8.6,31.68,22.11,Sunrisers Hyderabad,2021,3000000,1.243778451,3731335.352
278,345,R Tewatia,india,24.0,,batting-allrounder,left-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,25,1013,25.33,134.71,1,84,47,0,0.0,0.0,0.0,32,7.91,34.72,26.34,Punjab Kings,2017,2500000,1.492346163,3730865.407
391,825,KC Cariappa,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,24,8.0,114.29,0,0,2,0,0.0,0.0,0.0,8,9.67,43.5,27.0,Rajasthan Royals,2022,3000000,1.183086132,3549258.397
549,784,Basil Thampi,india,29.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,32,32.0,91.43,0,1,1,0,0.0,0.0,0.0,22,9.74,38.45,23.68,Mumbai Indians,2022,3000000,1.183086132,3549258.397
829,799,Arjun Tendulkar,india,23.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,13,13.0,144.45,0,0,1,0,0.0,0.0,0.0,3,9.37,38.0,24.33,Mumbai Indians,2022,3000000,1.183086132,3549258.397
850,851,SS Prabhudessai,india,25.0,,batting-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,126,12.6,118.87,0,11,4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2022,3000000,1.183086132,3549258.397
176,83,SN Thakur,india,23.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,3,69,23.0,181.58,0,5,4,12,307,12.28,138.92,1,27,13,33,9.15,23.39,15.33,94,9.23,30.52,19.85,Punjab Kings,2014,2000000,1.745533373,3491066.745
178,84,Arshdeep Singh,india,26.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,4,36,9.0,76.6,0,2,1,0,0.0,0.0,0.0,18,9.07,34.61,22.89,Punjab Kings,2014,2000000,1.745533373,3491066.745
216,101,DB Das,india,28.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,304,21.71,116.48,0,23,16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2014,2000000,1.745533373,3491066.745
236,111,BR Dunk,australia,27.0,,wk-batsman,left-handed-bat,right-arm-offbreak,0,99,19.8,143.48,0,8,6,0,40,13.33,114.29,0,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2014,2000000,1.745533373,3491066.745
238,112,CM Gautam,india,28.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,3,169,16.9,112.67,0,17,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2014,2000000,1.745533373,3491066.745
272,129,VS Malik,india,31.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,7,7.0,100.0,0,1,0,0,0.0,0.0,0.0,6,7.64,43.5,34.17,Rajasthan Royals,2014,2000000,1.745533373,3491066.745
312,145,S Rana,india,30.0,,batting-allrounder,right-handed-bat,,0,0,0.0,0.0,0,0,0,4,91,22.75,112.35,0,9,1,0,0.0,0.0,0.0,0,6.75,0.0,0.0,Royal Challengers Bengaluru,2014,2000000,1.745533373,3491066.745
314,146,SB Jakati,india,34.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,7,28,28.0,96.56,0,3,0,0,0.0,0.0,0.0,47,8.02,30.87,23.09,Royal Challengers Bengaluru,2014,2000000,1.745533373,3491066.745
355,168,A Ashish Reddy,india,23.0,,bowling-allrounder,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,8,280,18.67,145.08,0,17,14,0,0.0,0.0,0.0,18,9.07,22.0,14.56,Sunrisers Hyderabad,2014,2000000,1.745533373,3491066.745
356,169,S Anirudha,india,27.0,,batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,3,130,16.25,118.19,1,8,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2014,2000000,1.745533373,3491066.745
425,548,SN Khan,india,22.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,11,585,22.5,130.59,1,63,14,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2019,2500000,1.389372345,3473430.863
632,928,KM Asif,india,30.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7,10.42,33.0,19.0,Rajasthan Royals,2023,3000000,1.10879675,3326390.25
237,191,CM Gautam,india,29.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,3,169,16.9,112.67,0,17,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2015,2000000,1.6363864,3272772.8
366,177,AJ Tye,australia,29.0,,bowler,right-handed-bat,right-arm-fast-medium,7,83,10.38,109.22,0,5,4,4,91,10.11,119.74,0,6,5,47,8.76,21.21,14.53,42,8.59,23.31,16.29,Chennai Super Kings,2015,2000000,1.6363864,3272772.8
80,299,IC Pandey,india,27.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,18,7.68,32.83,25.67,Lucknow Super Giants,2016,2000000,1.55980021,3119600.419
271,311,VS Malik,india,33.0,,bowler,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,1,7,7.0,100.0,0,1,0,0,0.0,0.0,0.0,6,7.64,43.5,34.17,Royal Challengers Bengaluru,2016,2000000,1.55980021,3119600.419
288,259,PV Tambe,india,45.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,4,18,9.0,46.16,0,1,0,0,0.0,0.0,0.0,28,7.75,30.46,23.57,Gujarat Titans,2016,2000000,1.55980021,3119600.419
313,258,SB Jakati,india,36.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,7,28,28.0,96.56,0,3,0,0,0.0,0.0,0.0,47,8.02,30.87,23.09,Gujarat Titans,2016,2000000,1.55980021,3119600.419
460,257,OA Shah,india,33.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2016,2000000,1.55980021,3119600.419
463,260,PJ Sangwan,india,26.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,7,26,3.25,59.1,0,1,0,0,0.0,0.0,0.0,38,8.69,32.63,22.53,Gujarat Titans,2016,2000000,1.55980021,3119600.419
479,279,R Sathish,india,35.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,8,270,15.88,116.89,0,22,6,0,0.0,0.0,0.0,3,10.01,77.33,46.33,Kolkata Knight Riders,2016,2000000,1.55980021,3119600.419
777,805,IC Porel,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,9.75,39.0,24.0,Punjab Kings,2022,2500000,1.183086132,2957715.331
244,488,S Gopal,india,25.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,180,12.86,106.51,0,19,2,0,0.0,0.0,0.0,52,8.16,25.92,19.06,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
273,491,Abhishek Sharma,india,27.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,87,12.43,129.86,0,7,4,0,0.0,0.0,0.0,12,7.36,37.5,30.58,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
310,415,HV Patel,india,28.0,,bowler,right-handed-bat,right-arm-fast-medium,4,77,12.83,135.09,0,9,3,15,249,9.22,122.67,0,16,15,29,9.18,26.55,17.34,135,8.74,23.33,16.01,Delhi Capitals,2018,2000000,1.444252553,2888505.106
357,527,RK Bhui,india,22.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,10,2.5,38.47,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,2000000,1.444252553,2888505.106
407,467,SD Lad,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,15,15.0,115.39,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2018,2000000,1.444252553,2888505.106
414,435,P Sahu,india,33.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,1,19,19.0,146.16,0,1,1,0,0.0,0.0,0.0,3,8.34,48.67,35.0,Punjab Kings,2018,2000000,1.444252553,2888505.106
448,492,MK Lomror,india,19.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,6,527,18.17,141.29,1,33,30,0,0.0,0.0,0.0,1,8.47,127.0,90.0,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
525,524,Sachin Baby,india,30.0,,batsman,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,2,144,16.0,122.04,0,11,5,0,0.0,0.0,0.0,2,4.8,4.0,5.0,Sunrisers Hyderabad,2018,2000000,1.444252553,2888505.106
572,451,IR Jaggi,india,29.0,,batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,2,76,15.2,78.36,0,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2018,2000000,1.444252553,2888505.106
619,528,MA Agarwal,india,23.0,,batsman,left-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,2000000,1.444252553,2888505.106
637,394,N Jagadeesan,india,23.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,1,162,18.0,110.21,0,21,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,2000000,1.444252553,2888505.106
638,396,Mandeep Singh,india,28.0,,wk-batsman,right-handed-bat,,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,2000000,1.444252553,2888505.106
639,397,DR Shorey,india,26.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,13,6.5,76.48,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,2000000,1.444252553,2888505.106
640,398,KV Sharma,india,28.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,2000000,1.444252553,2888505.106
641,399,Ravi Bishnoi,united states of america,24.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2018,2000000,1.444252553,2888505.106
648,416,S Lamichhane,nepal,18.0,,bowler,right-handed-bat,right-arm-legbreak,9,74,6.17,90.25,0,3,2,0,0,0.0,0.0,0,0,0,108,6.15,12.52,12.21,13,8.34,22.46,16.15,Delhi Capitals,2018,2000000,1.444252553,2888505.106
660,434,RM Patidar,india,25.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,2000000,1.444252553,2888505.106
662,436,Mayank Dagar,india,22.0,,bowling-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,8.89,101.5,68.5,Punjab Kings,2018,2000000,1.444252553,2888505.106
680,468,M Markande,india,21.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Mumbai Indians,2018,2000000,1.444252553,2888505.106
683,470,AS Roy,india,20.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,26,8.67,108.34,0,3,0,0,0.0,0.0,0.0,5,8.43,38.2,27.2,Mumbai Indians,2018,2000000,1.444252553,2888505.106
686,471,M Shahrukh Khan,india,20.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,25,8.33,104.17,0,2,1,0,0.0,0.0,0.0,27,8.51,25.52,18.0,Mumbai Indians,2018,2000000,1.444252553,2888505.106
697,487,S Midhun,india,24.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,13.5,0.0,0.0,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
698,489,P Chopra,india,26.0,,wk-batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,8,8.0,133.34,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
699,490,Jalaj S Saxena,india,36.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,2000000,1.444252553,2888505.106
711,510,TU Deshpande,india,29.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2018,2000000,1.444252553,2888505.106
713,525,Bipul Sharma,india,35.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,9,187,23.38,152.04,0,11,9,0,0.0,0.0,0.0,17,8.06,33.65,25.06,Sunrisers Hyderabad,2018,2000000,1.444252553,2888505.106
714,526,Shakib Al Hasan,bangladesh,24.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,10,362,12.93,101.69,0,27,11,0,0,0.0,0.0,0,0,0,46,6.53,25.61,23.52,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,2000000,1.444252553,2888505.106
146,580,Mukesh Kumar,united states of america,28.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,4,172,24.57,96.09,0,12,0,0,0,0.0,0.0,0,0,0,6,8.64,20.17,14.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,2000000,1.389372345,2778744.691
227,537,Jalaj S Saxena,india,33.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,9.0,0.0,0.0,Delhi Capitals,2019,2000000,1.389372345,2778744.691
390,556,NS Naik,india,25.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,31,7.75,62.0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2019,2000000,1.389372345,2778744.691
