id,name,country,age,height,role,bat_style,bowl_style,t20_no,t20_runs,t20_avg,t20_sr,t20_50,t20_4s,t20_6s,ipl_no,ipl_runs,ipl_avg,ipl_sr,ipl_50,ipl_4s,ipl_6s,t20_wkts,t20_bowl_econ,t20_bowl_avg,t20_bowl_sr,ipl_wkts,ipl_bowl_econ,ipl_bowl_avg,ipl_bowl_sr,team,year,price
419,R Ashwin,india,32.0,,bowling-allrounder,right-handed-bat,right-arm-offbreak,12,184,26.29,115.0,0,17,4,34,800,13.33,118.52,1,61,28,72,6.91,23.22,20.17,180,7.12,29.83,25.13,Punjab Kings,2018,76000000
970,Mujeeb Ur Rahman,afghanistan,23.0,,bowler,right-handed-bat,right-arm-offbreak,8,54,9.0,122.73,0,6,3,4,12,4.0,80.0,0,2,0,63,6.34,18.11,17.14,19,8.18,31.16,22.84,Kolkata Knight Riders,2024,20000000
686,Mujeeb Ur Rahman,afghanistan,20.0,,bowler,right-handed-bat,right-arm-offbreak,8,54,9.0,122.73,0,6,3,4,12,4.0,80.0,0,2,0,63,6.34,18.11,17.14,19,8.18,31.16,22.84,Sunrisers Hyderabad,2021,15000000
424,Mujeeb Ur Rahman,afghanistan,17.0,,bowler,right-handed-bat,right-arm-offbreak,8,54,9.0,122.73,0,6,3,4,12,4.0,80.0,0,2,0,63,6.34,18.11,17.14,19,8.18,31.16,22.84,Punjab Kings,2018,40000000
1088,DA Miller,south africa,36.0,,batsman,left-handed-bat,,36,2593,33.24,140.78,8,168,130,43,2924,36.1,139.24,13,207,134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,75000000
728,DA Miller,south africa,33.0,,batsman,left-handed-bat,,36,2593,33.24,140.78,8,168,130,43,2924,36.1,139.24,13,207,134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Gujarat Titans,2022,30000000
618,DA Miller,south africa,31.0,,batsman,left-handed-bat,,36,2593,33.24,140.78,8,168,130,43,2924,36.1,139.24,13,207,134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2020,7500000
426,DA Miller,south africa,29.0,,batsman,left-handed-bat,,36,2593,33.24,140.78,8,168,130,43,2924,36.1,139.24,13,207,134,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,30000000
429,CH Gayle,west indies,39.0,,batsman,left-handed-bat,right-arm-offbreak,7,1899,27.93,137.51,14,158,124,16,4965,39.72,148.97,31,405,357,20,6.93,22.0,19.05,18,7.9,40.5,30.78,Punjab Kings,2018,20000000
434,RM Patidar,india,25.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Punjab Kings,2018,2000000
947,Mayank Dagar,india,27.0,,bowling-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,8.89,101.5,68.5,Sunrisers Hyderabad,2023,18000000
436,Mayank Dagar,india,22.0,,bowling-allrounder,right-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,2,8.89,101.5,68.5,Punjab Kings,2018,2000000
1032,KL Nagarkoti,india,26.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,3,22,5.5,66.67,0,1,0,0,0.0,0.0,0.0,5,9.5,57.0,36.0,Chennai Super Kings,2025,3000000
714,KL Nagarkoti,india,23.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,3,22,5.5,66.67,0,1,0,0,0.0,0.0,0.0,5,9.5,57.0,36.0,Delhi Capitals,2022,11000000
442,KL Nagarkoti,india,19.0,,bowler,right-handed-bat,right-arm-fast,0,0,0.0,0.0,0,0,0,3,22,5.5,66.67,0,1,0,0,0.0,0.0,0.0,5,9.5,57.0,36.0,Kolkata Knight Riders,2018,32000000
981,Shivam Mavi,india,26.0,,bowler,right-handed-bat,right-arm-fast-medium,0,28,14.0,155.56,0,2,2,3,51,5.67,91.08,0,4,2,7,8.79,17.57,12.0,30,8.71,31.4,21.63,Lucknow Super Giants,2024,64000000
885,Shivam Mavi,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,28,14.0,155.56,0,2,2,3,51,5.67,91.08,0,4,2,7,8.79,17.57,12.0,30,8.71,31.4,21.63,Gujarat Titans,2023,60000000
751,Shivam Mavi,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,28,14.0,155.56,0,2,2,3,51,5.67,91.08,0,4,2,7,8.79,17.57,12.0,30,8.71,31.4,21.63,Kolkata Knight Riders,2022,72500000
443,Shivam Mavi,india,20.0,,bowler,right-handed-bat,right-arm-fast-medium,0,28,14.0,155.56,0,2,2,3,51,5.67,91.08,0,4,2,7,8.79,17.57,12.0,30,8.71,31.4,21.63,Kolkata Knight Riders,2018,30000000
445,Shubman Gill,india,19.0,,batsman,right-handed-bat,right-arm-offbreak,2,578,30.42,139.28,3,60,22,15,3216,37.84,135.7,20,310,95,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kolkata Knight Riders,2018,18000000
449,JPR Scantlebury-Searles,west indies,32.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,8,8.0,133.34,0,0,1,0,0.0,0.0,0.0,2,12.71,44.5,21.0,Kolkata Knight Riders,2018,3000000
454,KA Pollard,west indies,31.0,,batting-allrounder,right-handed-bat,right-arm-medium,21,1569,25.31,135.15,6,94,99,52,3412,28.67,147.33,16,218,223,42,8.33,28.29,20.38,69,8.79,31.59,21.57,Mumbai Indians,2018,54000000
774,E Lewis,west indies,31.0,,batsman,left-handed-bat,,3,1643,28.82,151.99,12,125,124,2,654,27.25,137.11,4,62,36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2022,20000000
456,E Lewis,west indies,27.0,,batsman,left-handed-bat,,3,1643,28.82,151.99,12,125,124,2,654,27.25,137.11,4,62,36,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2018,38000000
849,JP Behrendorff,australia,32.0,,bowler,right-handed-bat,left-arm-fast-medium,1,7,7.0,77.78,0,0,0,2,6,0.0,66.67,0,0,0,18,8.36,24.61,17.67,19,9.05,29.05,19.26,Royal Challengers Bengaluru,2022,7500000
462,JP Behrendorff,australia,28.0,,bowler,right-handed-bat,left-arm-fast-medium,1,7,7.0,77.78,0,0,0,2,6,0.0,66.67,0,0,0,18,8.36,24.61,17.67,19,9.05,29.05,19.26,Mumbai Indians,2018,15000000
1084,M Markande,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Kolkata Knight Riders,2025,3000000
940,M Markande,india,26.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Sunrisers Hyderabad,2023,5000000
787,M Markande,india,25.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Mumbai Indians,2022,6500000
468,M Markande,india,21.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,8,48,16.0,114.29,0,5,1,0,7.75,0.0,0.0,37,8.91,28.89,19.46,Mumbai Indians,2018,2000000
1082,AS Roy,india,27.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,26,8.67,108.34,0,3,0,0,0.0,0.0,0.0,5,8.43,38.2,27.2,Kolkata Knight Riders,2025,4000000
755,AS Roy,india,24.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,26,8.67,108.34,0,3,0,0,0.0,0.0,0.0,5,8.43,38.2,27.2,Kolkata Knight Riders,2022,2000000
470,AS Roy,india,20.0,,batting-allrounder,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,3,26,8.67,108.34,0,3,0,0,0.0,0.0,0.0,5,8.43,38.2,27.2,Mumbai Indians,2018,2000000
775,M Shahrukh Khan,india,24.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,25,8.33,104.17,0,2,1,0,0.0,0.0,0.0,27,8.51,25.52,18.0,Lucknow Super Giants,2022,2000000
610,M Shahrukh Khan,india,22.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,25,8.33,104.17,0,2,1,0,0.0,0.0,0.0,27,8.51,25.52,18.0,Mumbai Indians,2020,2000000
471,M Shahrukh Khan,india,20.0,,bowler,left-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,2,25,8.33,104.17,0,2,1,0,0.0,0.0,0.0,27,8.51,25.52,18.0,Mumbai Indians,2018,2000000
1079,AM Rahane,india,37.0,,batsman,right-handed-bat,right-arm-medium,2,375,20.83,113.3,1,32,6,17,4642,30.14,123.43,30,478,103,0,0.0,0.0,0.0,1,5.0,5.0,6.0,Kolkata Knight Riders,2025,15000000
874,AM Rahane,india,35.0,,batsman,right-handed-bat,right-arm-medium,2,375,20.83,113.3,1,32,6,17,4642,30.14,123.43,30,478,103,0,0.0,0.0,0.0,1,5.0,5.0,6.0,Chennai Super Kings,2023,5000000
753,AM Rahane,india,34.0,,batsman,right-handed-bat,right-arm-medium,2,375,20.83,113.3,1,32,6,17,4642,30.14,123.43,30,478,103,0,0.0,0.0,0.0,1,5.0,5.0,6.0,Kolkata Knight Riders,2022,10000000
477,AM Rahane,india,30.0,,batsman,right-handed-bat,right-arm-medium,2,375,20.83,113.3,1,32,6,17,4642,30.14,123.43,30,478,103,0,0.0,0.0,0.0,1,5.0,5.0,6.0,Rajasthan Royals,2018,40000000
478,DJM Short,australia,28.0,,batsman,left-handed-bat,left-arm-wrist-spin,2,642,30.57,118.89,4,71,15,0,115,16.43,116.17,0,11,5,3,7.95,50.33,38.0,1,6.33,19.0,18.0,Rajasthan Royals,2018,40000000
481,Z Khan,afghanistan,20.0,,bowler,left-handed-bat,left-arm-wrist-spin,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,3,6.25,16.67,16.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,6000000
1044,PVD Chameera,sri lanka,33.0,,bowler,right-handed-bat,right-arm-fast,13,101,6.73,89.39,0,9,1,4,43,10.75,153.58,0,3,3,55,8.09,28.87,21.42,9,9.19,48.0,31.33,Delhi Capitals,2025,7500000
771,PVD Chameera,sri lanka,30.0,,bowler,right-handed-bat,right-arm-fast,13,101,6.73,89.39,0,9,1,4,43,10.75,153.58,0,3,3,55,8.09,28.87,21.42,9,9.19,48.0,31.33,Lucknow Super Giants,2022,20000000
484,PVD Chameera,sri lanka,26.0,,bowler,right-handed-bat,right-arm-fast,13,101,6.73,89.39,0,9,1,4,43,10.75,153.58,0,3,3,55,8.09,28.87,21.42,9,9.19,48.0,31.33,Rajasthan Royals,2018,5000000
486,UA Birla,india,21.0,,batsman,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,3000000
487,S Midhun,india,24.0,,bowler,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,13.5,0.0,0.0,Rajasthan Royals,2018,2000000
489,P Chopra,india,26.0,,wk-batsman,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,8,8.0,133.34,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,2000000
490,Jalaj S Saxena,india,36.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2018,2000000
1055,Washington Sundar,india,26.0,,bowling-allrounder,left-handed-bat,right-arm-offbreak,8,193,13.79,121.39,1,16,9,13,378,14.0,116.31,0,32,9,48,6.94,23.5,20.31,37,7.54,35.81,28.49,Gujarat Titans,2025,32000000
856,Washington Sundar,india,23.0,,bowling-allrounder,left-handed-bat,right-arm-offbreak,8,193,13.79,121.39,1,16,9,13,378,14.0,116.31,0,32,9,48,6.94,23.5,20.31,37,7.54,35.81,28.49,Sunrisers Hyderabad,2022,87500000
496,Washington Sundar,india,19.0,,bowling-allrounder,left-handed-bat,right-arm-offbreak,8,193,13.79,121.39,1,16,9,13,378,14.0,116.31,0,32,9,48,6.94,23.5,20.31,37,7.54,35.81,28.49,Royal Challengers Bengaluru,2018,32000000
500,C de Grandhomme,new zealand,32.0,,batting-allrounder,right-handed-bat,right-arm-fast-medium,7,503,15.72,137.81,3,27,30,5,303,18.94,134.67,0,18,18,12,8.62,38.42,26.75,6,8.86,53.17,36.0,Royal Challengers Bengaluru,2018,22000000
1076,MM Ali,england,38.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,17,1229,21.19,142.42,7,88,68,6,1162,22.78,141.54,6,95,67,51,8.31,27.14,19.59,35,7.07,25.51,21.66,Kolkata Knight Riders,2025,20000000
637,MM Ali,england,34.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,17,1229,21.19,142.42,7,88,68,6,1162,22.78,141.54,6,95,67,51,8.31,27.14,19.59,35,7.07,25.51,21.66,Chennai Super Kings,2021,70000000
503,MM Ali,england,31.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,17,1229,21.19,142.42,7,88,68,6,1162,22.78,141.54,6,95,67,51,8.31,27.14,19.59,35,7.07,25.51,21.66,Royal Challengers Bengaluru,2018,17000000
773,M Vohra,india,29.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,1083,22.1,130.64,3,104,43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2022,2000000
571,M Vohra,india,26.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,1083,22.1,130.64,3,104,43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2019,2000000
505,M Vohra,india,25.0,,batsman,right-handed-bat,right-arm-medium,0,0,0.0,0.0,0,0,0,2,1083,22.1,130.64,3,104,43,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2018,11000000
628,TU Deshpande,india,31.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2020,2000000
510,TU Deshpande,india,29.0,,batting-allrounder,left-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2018,2000000
520,SP Goswami,india,29.0,,wk-batsman,left-handed-bat,,0,0,0.0,0.0,0,0,0,1,293,14.65,99.33,1,32,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,10000000
525,Bipul Sharma,india,35.0,,bowler,left-handed-bat,left-arm-orthodox,0,0,0.0,0.0,0,0,0,9,187,23.38,152.04,0,11,9,0,0.0,0.0,0.0,17,8.06,33.65,25.06,Sunrisers Hyderabad,2018,2000000
526,Shakib Al Hasan,bangladesh,24.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,10,362,12.93,101.69,0,27,11,0,0,0.0,0.0,0,0,0,46,6.53,25.61,23.52,0,0.0,0.0,0.0,Sunrisers Hyderabad,2018,2000000
530,RD Gaikwad,india,22.0,,batsman,right-handed-bat,right-arm-offbreak,4,633,39.56,143.54,4,65,24,8,2380,41.75,136.87,18,217,91,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chennai Super Kings,2019,2000000
531,CA Ingram,south africa,34.0,,batsman,left-handed-bat,right-arm-legbreak,1,210,26.25,129.63,1,23,7,3,205,17.08,113.89,0,22,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2019,64000000
1056,SE Rutherford,west indies,27.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Gujarat Titans,2025,26000000
973,SE Rutherford,west indies,26.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Kolkata Knight Riders,2024,15000000
848,SE Rutherford,west indies,24.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Royal Challengers Bengaluru,2022,10000000
534,SE Rutherford,west indies,21.0,,batting-allrounder,left-handed-bat,right-arm-fast-medium,6,428,25.18,143.15,2,26,29,2,106,15.14,101.93,0,3,8,1,10.29,72.0,42.0,1,8.63,59.0,41.0,Delhi Capitals,2019,20000000
536,KMA Paul,west indies,21.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,8,187,20.78,112.66,0,10,11,1,18,3.6,75.0,0,1,1,25,9.09,28.0,18.48,9,8.72,26.33,18.11,Delhi Capitals,2019,5000000
601,CV Varun,india,29.0,,bowler,right-handed-bat,right-arm-legbreak,1,1,0.5,16.67,0,0,0,8,25,6.25,54.35,0,2,0,33,7.02,14.58,12.45,83,7.56,24.12,19.13,Kolkata Knight Riders,2020,40000000
541,CV Varun,india,28.0,,bowler,right-handed-bat,right-arm-legbreak,1,1,0.5,16.67,0,0,0,8,25,6.25,54.35,0,2,0,33,7.02,14.58,12.45,83,7.56,24.12,19.13,Punjab Kings,2019,84000000
1023,SM Curran,england,27.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,9,356,14.24,124.48,1,21,15,13,883,25.23,136.48,5,74,37,54,8.41,27.07,19.31,58,9.65,32.76,20.36,Chennai Super Kings,2025,24000000
919,SM Curran,england,25.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,9,356,14.24,124.48,1,21,15,13,883,25.23,136.48,5,74,37,54,8.41,27.07,19.31,58,9.65,32.76,20.36,Punjab Kings,2023,185000000
583,SM Curran,england,22.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,9,356,14.24,124.48,1,21,15,13,883,25.23,136.48,5,74,37,54,8.41,27.07,19.31,58,9.65,32.76,20.36,Chennai Super Kings,2020,55000000
542,SM Curran,england,21.0,,bowling-allrounder,left-handed-bat,left-arm-fast-medium,9,356,14.24,124.48,1,21,15,13,883,25.23,136.48,5,74,37,54,8.41,27.07,19.31,58,9.65,32.76,20.36,Punjab Kings,2019,72000000
546,GC Viljoen,south africa,30.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,3,1.5,42.86,0,0,0,0,0.0,0.0,0.0,7,9.65,31.71,19.71,Punjab Kings,2019,7500000
1051,DG Nalkande,india,27.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,12,6.0,100.0,0,0,1,0,0.0,0.0,0.0,6,10.57,24.67,14.0,Delhi Capitals,2025,3000000
739,DG Nalkande,india,24.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,12,6.0,100.0,0,0,1,0,0.0,0.0,0.0,6,10.57,24.67,14.0,Gujarat Titans,2022,2000000
547,DG Nalkande,india,21.0,,bowling-allrounder,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,0,12,6.0,100.0,0,0,1,0,0.0,0.0,0.0,6,10.57,24.67,14.0,Punjab Kings,2019,3000000
1122,Arshdeep Singh,india,26.0,,bowler,left-handed-bat,left-arm-fast-medium,13,71,8.88,116.4,0,6,3,7,29,5.8,72.5,0,4,0,99,8.3,18.3,13.23,76,9.03,27.0,17.95,Punjab Kings,2025,180000000
549,Arshdeep Singh,india,20.0,,bowler,left-handed-bat,left-arm-fast-medium,13,71,8.88,116.4,0,6,3,7,29,5.8,72.5,0,4,0,99,8.3,18.3,13.23,76,9.03,27.0,17.95,Punjab Kings,2019,2000000
554,JL Denly,england,33.0,6.0,batting-allrounder,right-handed-bat,right-arm-legbreak,2,125,12.5,105.94,0,15,1,0,0,0.0,0.0,0,0,0,7,7.75,13.29,10.29,0,0.0,0.0,0.0,Kolkata Knight Riders,2019,10000000
555,HF Gurney,england,33.0,,bowler,right-handed-bat,left-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,1,0.0,20.0,0,0,0,3,6.88,18.33,16.0,7,8.81,34.0,23.14,Kolkata Knight Riders,2019,7500000
1072,A Nortje,south africa,32.0,,bowler,right-handed-bat,right-arm-fast,6,17,2.83,48.58,0,1,0,9,49,8.17,100.0,0,6,0,53,7.01,19.17,16.4,60,8.96,26.23,17.57,Kolkata Knight Riders,2025,65000000
559,A Nortje,south africa,26.0,,bowler,right-handed-bat,right-arm-fast,6,17,2.83,48.58,0,1,0,9,49,8.17,100.0,0,6,0,53,7.01,19.17,16.4,60,8.96,26.23,17.57,Kolkata Knight Riders,2019,2000000
560,SL Malinga,sri lanka,36.0,,bowler,right-handed-bat,right-arm-fast,12,136,6.48,84.48,0,9,5,9,88,5.5,88.89,0,6,5,107,7.42,20.79,16.81,170,7.14,19.79,16.63,Mumbai Indians,2019,20000000
942,Arshdeep Singh,india,25.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,139,15.44,120.87,0,19,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2023,2000000
783,Arshdeep Singh,india,24.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,139,15.44,120.87,0,19,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2022,2000000
562,Arshdeep Singh,india,21.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,139,15.44,120.87,0,19,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mumbai Indians,2019,8000000
1155,Rasikh Salam,india,25.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,40,8.0,100.0,0,5,0,0,0.0,0.0,0.0,9,10.43,37.67,21.67,Royal Challengers Bengaluru,2025,60000000
958,Rasikh Salam,india,24.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,40,8.0,100.0,0,5,0,0,0.0,0.0,0.0,9,10.43,37.67,21.67,Delhi Capitals,2024,2000000
757,Rasikh Salam,india,22.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,40,8.0,100.0,0,5,0,0,0.0,0.0,0.0,9,10.43,37.67,21.67,Kolkata Knight Riders,2022,2000000
564,Rasikh Salam,india,19.0,,bowler,right-handed-bat,right-arm-fast-medium,0,0,0.0,0.0,0,0,0,1,40,8.0,100.0,0,5,0,0,0.0,0.0,0.0,9,10.43,37.67,21.67,Mumbai Indians,2019,2000000
978,AJ Turner,australia,31.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,5,110,12.22,83.97,0,4,2,1,24,4.8,85.72,0,0,2,4,6.31,20.5,19.5,0,0.0,0.0,0.0,Lucknow Super Giants,2024,10000000
567,AJ Turner,australia,26.0,,batting-allrounder,right-handed-bat,right-arm-offbreak,5,110,12.22,83.97,0,4,2,1,24,4.8,85.72,0,0,2,4,6.31,20.5,19.5,0,0.0,0.0,0.0,Rajasthan Royals,2019,5000000
1154,LS Livingstone,england,32.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,9,955,25.13,148.99,2,54,59,6,939,28.45,162.46,6,66,66,33,8.73,25.39,17.45,11,9.14,35.73,23.45,Royal Challengers Bengaluru,2025,87500000
806,LS Livingstone,england,29.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,9,955,25.13,148.99,2,54,59,6,939,28.45,162.46,6,66,66,33,8.73,25.39,17.45,11,9.14,35.73,23.45,Punjab Kings,2022,115000000
675,LS Livingstone,england,28.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,9,955,25.13,148.99,2,54,59,6,939,28.45,162.46,6,66,66,33,8.73,25.39,17.45,11,9.14,35.73,23.45,Rajasthan Royals,2021,7500000
568,LS Livingstone,england,26.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,9,955,25.13,148.99,2,54,59,6,939,28.45,162.46,6,66,66,33,8.73,25.39,17.45,11,9.14,35.73,23.45,Rajasthan Royals,2019,5000000
824,R Parag,india,21.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,106,17.67,151.43,0,3,9,10,1173,24.44,135.14,6,84,60,4,6.73,20.75,18.5,4,10.53,76.75,43.75,Rajasthan Royals,2022,38000000
570,R Parag,india,18.0,,batting-allrounder,right-handed-bat,right-arm-legbreak,0,106,17.67,151.43,0,3,9,10,1173,24.44,135.14,6,84,60,4,6.73,20.75,18.5,4,10.53,76.75,43.75,Rajasthan Royals,2019,2000000
820,SO Hetmyer,west indies,26.0,,batsman,left-handed-bat,,5,942,20.04,118.5,5,63,47,26,1243,31.08,153.08,4,76,82,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rajasthan Royals,2022,85000000
586,SO Hetmyer,west indies,24.0,,batsman,left-handed-bat,,5,942,20.04,118.5,5,63,47,26,1243,31.08,153.08,4,76,82,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Delhi Capitals,2020,77500000
573,SO Hetmyer,west indies,23.0,,batsman,left-handed-bat,,5,942,20.04,118.5,5,63,47,26,1243,31.08,153.08,4,76,82,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,42000000
575,P Ray Barman,india,17.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,19,19.0,79.17,0,2,0,0,0.0,0.0,0.0,0,14.0,0.0,0.0,Royal Challengers Bengaluru,2019,15000000
1102,Harmeet Singh,india,29.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Lucknow Super Giants,2025,3000000
576,Harmeet Singh,india,23.0,,batsman,right-handed-bat,right-arm-offbreak,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,6500000
938,H Klaasen,south africa,32.0,,wk-batsman,right-handed-bat,right-arm-offbreak,10,1000,23.26,141.85,5,72,52,6,993,38.19,168.31,6,56,64,0,14.0,0.0,0.0,0,0.0,0.0,0.0,Sunrisers Hyderabad,2023,52500000
578,H Klaasen,south africa,28.0,,wk-batsman,right-handed-bat,right-arm-offbreak,10,1000,23.26,141.85,5,72,52,6,993,38.19,168.31,6,56,64,0,14.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2019,5000000
1160,D Padikkal,india,25.0,,batsman,left-handed-bat,right-arm-offbreak,0,38,19.0,100.0,0,2,1,2,1559,25.15,123.15,9,169,42,0,0.0,0.0,0.0,0,0.0,0.0,0.0,Royal Challengers Bengaluru,2025,20000000
