season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2017,A Choudhary,Royal Challengers Bengaluru,1,24,10.0,7,29.17,4,16.67,0.10303796550864269,0.37316887591606934,0.41112112990943583,0.29290928476692946,0.04075295143928821,0.6547822500183217,death,A Choudhary,2017.0,31196004.192,0.13063516464630756
2017,Z Khan,Delhi Capitals,1,18,14.33,2,11.11,6,33.33,0.10303796550864269,0.5282031926880103,0.23002662744522007,0.4554727159984545,-0.12435815537821043,0.489671143200823,death,,,,
2025,KH Pandya,Royal Challengers Bengaluru,3,12,11.0,7,58.33,4,33.33,0.1518296146163448,0.3458063330969652,0.7194542795574529,0.4019755083436059,0.18466552004988523,0.7986948186289187,death,KH Pandya,2025.0,60346250.00000001,0.306009934419927
2018,JD Unadkat,Rajasthan Royals,5,86,12.21,19,22.09,25,29.07,0.33487443163674163,0.4338197782742708,0.34066354291597273,0.40739653044180163,0.30876383988765543,0.9227931384666889,death,JD Unadkat,2018.0,171619808.74499997,0.17991153943448912
2016,SM Boland,Lucknow Super Giants,0,6,11.0,1,16.67,1,16.67,0.02497897366775858,0.37982774026494853,0.28282611324704976,0.27404647589505643,-0.11182874439874357,0.5022005541802899,death,SM Boland,2016.0,8181931.9995,-1.3667767515738025
2016,DJ Bravo,Lucknow Super Giants,1,12,10.5,3,25.0,3,25.0,0.11605058023805889,0.36350741764450056,0.37102837989423415,0.351137730312141,0.03464009817391603,0.6486693967529494,death,,,,
2021,Umran Malik,Sunrisers Hyderabad,0,12,12.0,4,33.33,5,41.67,0.015961212335982394,0.4813907081834063,0.3921205274475011,0.6063444303609598,-0.2328816356434265,0.3811476629356069,death,,,,
2014,L Balaji,Punjab Kings,3,54,11.78,10,18.52,15,27.78,0.21802086507539922,0.42421284217240646,0.2890177654767564,0.38631917414591066,0.12815573814338999,0.7421850367224234,death,L Balaji,2014.0,34866330.9066,0.36756301799203894
2017,AS Rajpoot,Royal Challengers Bengaluru,0,6,10.0,1,16.67,1,16.67,0.03863771635483625,0.37316887591606934,0.2857788662990982,0.29290928476692946,-0.09345010137452274,0.5205791972045107,death,,,,
2023,Mohammed Siraj,Royal Challengers Bengaluru,8,78,10.69,24,30.77,16,20.51,0.40648419880234854,0.3598928984574257,0.4290378814012922,0.2918830011681819,0.5069156028904855,1.120944901469519,death,,,,
2014,Z Khan,Delhi Capitals,0,11,8.18,3,27.27,2,18.18,0.037245351605682764,0.29748208054033537,0.38500749778168497,0.29002550749508554,-0.034630207721630196,0.5793990908574033,death,Z Khan,2014.0,50362477.9762,-0.0687619217981997
2017,Kuldeep Yadav,Lucknow Super Giants,2,6,5.0,2,33.33,0,0.0,0.16743821466244915,0.194145415440387,0.4528350352389561,0.13024827644582967,0.2702751834554569,0.8843044820344903,death,,,,
2014,Mohammed Shami,Royal Challengers Bengaluru,0,6,14.0,1,16.67,2,33.33,0.037245351605682764,0.5023634785121837,0.26872279350371436,0.4419889501784188,-0.19705721099876067,0.41697208758027277,death,Mohammed Shami,2014.0,82323281.30725,-0.23936996663592217
2014,R Vinay Kumar,Delhi Capitals,0,6,13.0,1,16.67,2,33.33,0.037245351605682764,0.4671604891699417,0.26872279350371436,0.4419889501784188,-0.18297601526186388,0.4310532833171695,death,,,,
2013,JP Faulkner,Rajasthan Royals,12,103,8.62,30,29.13,14,13.59,0.7095268146071344,0.33134875704074884,0.3804442845624614,0.25904327361861224,0.9681710223775567,1.58220032095659,death,JP Faulkner,2013.0,49252953.84752,1.9657115903644555
2020,RD Chahar,Mumbai Indians,1,18,5.67,6,33.33,0,0.0,0.08502888059497966,0.16934526026047803,0.4936324730661607,0.07838771225453701,0.18437864503176538,0.7984079436107988,death,,,,
2013,MM Patel,Mumbai Indians,1,6,2.0,5,83.33,0,0.0,0.09432140278411502,0.10546163325576564,0.8665701922073659,0.12550444251950996,0.32161717578022303,0.9356464743592565,death,,,,
2015,TA Boult,Royal Challengers Bengaluru,3,6,11.0,3,50.0,2,33.33,0.1957575031102375,0.3858267243291527,0.6158488907466075,0.4291442324851433,0.19531696241213445,0.8093462609911679,death,,,,
2015,MC Henriques,Sunrisers Hyderabad,0,6,11.0,0,0.0,1,16.67,0.04496203496913795,0.3858267243291527,0.11728812359158365,0.2640007366390484,-0.13090142119219358,0.4831278773868398,death,,,,
2013,S Kaul,Delhi Capitals,0,17,9.88,2,11.76,3,17.65,0.03839363807293146,0.37434237878834387,0.22465079718622533,0.2989378765812579,-0.11443261822445014,0.49959668035458327,death,,,,
2013,NLTC Perera,Royal Challengers Bengaluru,0,6,16.0,1,16.67,3,50.0,0.03839363807293146,0.5831685415623766,0.2686891404802564,0.6168172868870678,-0.2801154034375969,0.33391389514143655,death,NLTC Perera,2013.0,83114359.61769001,-0.3370240770981977
2013,DW Steyn,Delhi Capitals,1,6,4.0,3,50.0,0,0.0,0.09432140278411502,0.17370547729956723,0.5676296663438111,0.12550444251950996,0.20463748040363594,0.8186667789826694,death,,,,
2014,PP Chawla,Punjab Kings,1,6,4.0,2,33.33,0,0.0,0.09750385609558826,0.15033358508976383,0.4514872438122983,0.10766937627508567,0.18926771036864062,0.8032970089476741,death,,,,
2020,Kartik Tyagi,Rajasthan Royals,2,49,11.39,13,26.53,13,26.53,0.1430651131101122,0.3769681281165148,0.40923060161754776,0.35576399529836233,0.07985040031431799,0.6938796988933514,death,Kartik Tyagi,2020.0,18061840.4889,0.44209448291490827
2016,Mustafizur Rahman,Punjab Kings,0,12,11.0,2,16.67,4,33.33,0.02497897366775858,0.37982774026494853,0.28282611324704976,0.42822898472922555,-0.1580834970489943,0.45594580153003916,death,,,,
2022,MR Marsh,Delhi Capitals,1,12,14.5,2,16.67,5,41.67,0.06753133168965963,0.470817196545122,0.2733326611894424,0.4651583020889023,-0.14457757335339733,0.4694517252256361,death,MR Marsh,2022.0,80845599.302,-0.1788317170033282
2018,C de Grandhomme,Royal Challengers Bengaluru,0,6,6.0,0,0.0,0,0.0,0.020126526528841268,0.21311299816244336,0.13257216970683605,0.11634617239753385,-0.05018761027892479,0.5638416883001086,death,C de Grandhomme,2018.0,32831615.586,-0.15286366321956357
2016,Kuldeep Yadav,Kolkata Knight Riders,1,6,9.0,3,50.0,2,33.33,0.11605058023805889,0.3145464497831567,0.6357410649097938,0.42822898472922555,0.1105109144979961,0.7245402130770295,death,,,,
2013,I Sharma,Delhi Capitals,0,6,17.0,1,16.67,1,16.67,0.03839363807293146,0.6172904635842774,0.2686891404802564,0.2893081448316538,-0.195511429629733,0.41851786894930043,death,,,,
2014,SR Watson,Rajasthan Royals,2,18,8.67,5,27.78,3,16.67,0.15776236058549375,0.31473154531803393,0.39060232789317223,0.2748793161781329,0.14546782626553884,0.7594971248445723,death,,,,
2023,Harpreet Brar,Punjab Kings,0,13,17.08,1,7.69,6,46.15,0.03293407072432839,0.627313491996964,0.16866803204127856,0.5967532686340908,-0.32994986169013674,0.2840794368888967,death,,,,
2016,GB Hogg,Delhi Capitals,0,6,18.0,0,0.0,2,33.33,0.02497897366775858,0.6083122569512198,0.1063156948786746,0.42822898472922555,-0.30243042923401536,0.31159886934501807,death,,,,
2016,HV Patel,Lucknow Super Giants,0,6,25.0,0,0.0,5,83.33,0.02497897366775858,0.836796773637491,0.1063156948786746,0.8909616042795531,-0.5326440217736221,0.0813852768054113,death,,,,
2024,AR Patel,Delhi Capitals,0,6,7.0,1,16.67,0,0.0,0.0,0.1506454766143849,0.2305046601141018,0.0,0.00889320738847657,0.62292250596751,death,,,,
2023,Yash Thakur,Lucknow Super Giants,8,77,10.44,26,33.77,17,22.08,0.40648419880234854,0.34943043392145,0.46288144934236847,0.31055095436324726,0.5156532731286791,1.1296825717077126,death,Yash Thakur,2023.0,5323887.59535,9.68565289731252
2024,DG Nalkande,Gujarat Titans,1,11,10.36,3,27.27,2,18.18,0.04397616598381318,0.29583678946213526,0.37707630961676997,0.21580595667898653,-0.003989360927799307,0.6100399376512341,death,,,,
2020,KV Sharma,Chennai Super Kings,1,6,19.0,1,16.67,4,66.67,0.08502888059497966,0.6531936568550532,0.28684788801705896,0.7754354616149531,-0.28031041392892003,0.3337188846501134,death,,,,
2021,C Sakariya,Rajasthan Royals,6,72,10.25,18,25.0,14,19.44,0.28965360203180646,0.41014944400580494,0.3017971071288382,0.32970355736494716,0.262048690374555,0.8760779889535885,death,C Sakariya,2021.0,15913399.0116,1.6467172738114326
2013,SMSM Senanayake,Kolkata Knight Riders,1,12,7.5,3,25.0,1,8.33,0.09432140278411502,0.29313220437621995,0.3434018491644271,0.2073571623911451,0.06504262845766914,0.6790719270367026,death,SMSM Senanayake,2013.0,76957740.38675001,0.08451733137017582
2015,JP Faulkner,Delhi Capitals,0,6,17.0,1,16.67,3,50.0,0.04496203496913795,0.5956263800052478,0.28350828336106865,0.594386854079045,-0.2640710707637851,0.3499582278152483,death,,,,
2024,Rasikh Salam,Delhi Capitals,3,45,10.13,16,35.56,8,17.78,0.13192849795143954,0.2858980984041048,0.4917064015391398,0.21105775081146208,0.16772810278382067,0.7817574013628541,death,Rasikh Salam,2024.0,2217593.5,7.5635188678096625
2023,DL Chahar,Chennai Super Kings,0,24,14.25,5,20.83,7,29.17,0.03293407072432839,0.5088783934497194,0.3169028596231927,0.3948540041422369,-0.17753559464910845,0.436493703929925,death,,,,
