season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2022,KH Pandya,Lucknow Super Giants,1,72,8.33,19,26.39,13,18.06,0.07860384638948006,0.3354847185262956,0.28542421568218984,0.2625350257358227,-0.016716330121435287,0.6363607384734707,powerplay,KH Pandya,2022,102611722.191,0.6201637833238564
2022,KK Ahmed,Delhi Capitals,5,96,6.38,49,51.04,13,13.54,0.34090741063737845,0.24623571427987317,0.5520292523084112,0.20136490791016334,0.5135790529266218,1.1666561215215276,powerplay,KK Ahmed,2022,65298368.667,1.7866543151653396
2022,KL Nagarkoti,Delhi Capitals,0,6,16.0,2,33.33,3,50.0,0.013027955327505461,0.6865308018955572,0.3604846195031219,0.6947858140879379,-0.35453524492317146,0.29854182367173454,powerplay,KL Nagarkoti,2022,13681562.958800001,2.182073967504656
2022,Kuldeep Yadav,Delhi Capitals,1,18,5.67,8,44.44,2,11.11,0.07860384638948006,0.2137399229901501,0.4806461593374958,0.16847920297291724,0.12153381529581034,0.7746108838907163,powerplay,Kuldeep Yadav,2022,2487556.9016,31.139423721020634
2022,Kuldeep Yadav,Delhi Capitals,1,18,5.67,8,44.44,2,11.11,0.07860384638948006,0.2137399229901501,0.4806461593374958,0.16847920297291724,0.12153381529581034,0.7746108838907163,powerplay,Kuldeep Yadav,2022,24875569.016000003,3.113942372102063
2022,Lalit Yadav,Delhi Capitals,1,42,6.86,18,42.86,6,14.29,0.07860384638948006,0.268204699940531,0.46355747950506465,0.2115148168414121,0.08056770009719158,0.7336447686920976,powerplay,Lalit Yadav,2022,8084559.9302,9.074640735255807
2022,LH Ferguson,Gujarat Titans,6,78,8.46,33,42.31,18,23.08,0.40648330169935304,0.3414346521427238,0.4576088884241551,0.33047174951564795,0.5101959431017846,1.1632730116966905,powerplay,LH Ferguson,2022,124377845.08,0.9352734893810644
2022,M Ashwin,Mumbai Indians,2,72,7.75,28,38.89,12,16.67,0.14417973745145465,0.30893886085300065,0.42061946752104445,0.24372386118324166,0.13924124377034666,0.7923183123652526,powerplay,M Ashwin,2022,19900455.2128,3.981407982344205
2022,M Jansen,Sunrisers Hyderabad,5,126,7.52,63,50.0,21,16.67,0.34090741063737845,0.2984120552239355,0.5407810073554183,0.24372386118324166,0.4756446183140771,1.1287216869089831,powerplay,M Jansen,2022,52238694.9336,2.1607003933457527
2022,M Markande,Mumbai Indians,0,12,4.5,4,33.33,0,0.0,0.013027955327505461,0.16019052044229665,0.3604846195031219,0.018125218671351803,0.043967014886776075,0.6970440834816821,powerplay,M Markande,2022,8084559.9302,8.621917451287151
