season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI
2025,AK Markram,Lucknow Super Giants,146,100,146.0,6,9,15.0,25,25.0,0.2762625874677208,0.25577949982125664,0.21428870697476637,0.4132873200359164,0.2579441973083237,0.3376694604103169,middle,AK Markram,2025.0,20990000.000000004,1.2288908876051627
2023,PD Salt,Delhi Capitals,66,41,160.98,6,3,21.95,9,21.95,0.1266610411310694,0.3779085569561658,0.39295360671813123,0.29905871075955764,0.23348037918342002,0.31320564228541325,middle,PD Salt,2023.0,23661722.645999998,0.9867429463039952
2021,Q de Kock,Mumbai Indians,99,91,108.79,9,0,9.89,25,27.47,0.21892202412019007,0.19411766682232967,0.20949733079780564,0.3759210992760863,0.20008816564719484,0.2798134287491881,middle,,,,
2015,JP Duminy,Delhi Daredevils,213,150,142.0,11,12,15.33,37,24.67,0.47707162511677403,0.3267178658362902,0.28944119683402036,0.32310732100163386,0.4729394350107836,0.5526646981127769,middle,,,,
2018,KL Rahul,Kings XI Punjab,156,122,127.87,9,6,12.3,32,26.23,0.293807142285575,0.2387341752215889,0.2248581859415299,0.3856690316474166,0.2745037972537593,0.3542290603557525,middle,KL Rahul,2018.0,164158077.92999998,0.1672191833111087
2024,Shahbaz Ahmed,Sunrisers Hyderabad,98,97,101.03,2,4,6.19,32,32.99,0.19705475149213456,0.08309997912488531,0.06998816129261115,0.5802818334466772,0.08051506050036006,0.1602403236023533,middle,,,,
2016,NV Ojha,Sunrisers Hyderabad,71,71,100.0,2,4,8.45,32,45.07,0.14858828948806474,0.14939537810575582,0.17759802593125146,0.7617112068101148,0.046866608846405866,0.1265918719483991,middle,,,,
2023,C Green,Mumbai Indians,179,119,150.42,9,12,17.65,35,29.41,0.3457096713390766,0.3271131485206959,0.30607954456450837,0.4668282258641731,0.34255194536753714,0.4222772084695304,middle,,,,
2013,AP Tare,Mumbai Indians,41,27,151.85,4,1,18.52,7,25.93,0.0794361630882705,0.47093079449899866,0.428468958366677,0.3174778380295099,0.22702639288774945,0.3067516559897427,middle,,,,
2024,SP Narine,Kolkata Knight Riders,174,77,225.97,13,15,36.36,21,27.27,0.35418467368801687,0.5992850303017636,0.6180439041009061,0.4456292227764775,0.4976161843058283,0.5773414474078216,middle,,,,
2021,SS Iyer,Delhi Capitals,100,91,109.89,3,3,6.59,22,24.18,0.22135693230483222,0.19891316008605556,0.1470853935005336,0.30527056274997033,0.2051224600197951,0.28484772312178835,middle,,,,
2015,RS Bopara,Sunrisers Hyderabad,86,72,119.44,3,4,9.72,23,31.94,0.15467366260176182,0.2152878699456695,0.17443757222096984,0.4781561806506027,0.12758156937918375,0.20730683248117698,middle,RS Bopara,2015.0,17455333.726999998,0.7309030659313029
2023,F du Plessis,Royal Challengers Bangalore,292,209,139.71,17,13,14.35,47,22.49,0.5647583015470837,0.2755962143972223,0.23940875267916992,0.3112028847751732,0.5201266791376331,0.5998519422396263,middle,,,,
2017,CJ Anderson,Delhi Daredevils,54,72,75.0,2,2,5.56,39,54.17,0.09207197969156856,0.03252528281286962,0.11328956928701381,0.9289917277825588,-0.07972526310199325,0.0,middle,CJ Anderson,2017.0,15598002.096,-0.511124839010236
2023,JC Buttler,Rajasthan Royals,162,108,150.0,12,7,17.59,24,22.22,0.3127554526352171,0.32509287659428526,0.30486734834841134,0.3051307977673654,0.3476795352026685,0.4274047983046617,middle,,,,
2022,KS Williamson,Sunrisers Hyderabad,86,65,132.31,3,5,12.31,17,26.15,0.1649743082688663,0.27099338794328426,0.23257404890276784,0.3612730592574233,0.1875376609271472,0.2672629240291404,middle,,,,
2017,SV Samson,Delhi Daredevils,120,91,131.87,4,7,12.09,24,26.37,0.24785730028184644,0.2891521854276387,0.24198172005017976,0.39918206553814567,0.2535914267561756,0.3333166898581688,middle,,,,
2016,CH Gayle,Royal Challengers Bangalore,67,25,268.0,2,9,44.0,9,36.0,0.14004551660141118,0.8359866880112601,0.8041987076090203,0.5866198065664794,0.40634819989301524,0.4860734629950085,middle,,,,
2021,Ishan Kishan,Mumbai Indians,124,101,122.77,5,7,11.88,33,32.67,0.27979472873624384,0.2550640266649551,0.24713362025888783,0.4875876007763307,0.252264194884993,0.33198945798698626,middle,,,,
2021,AK Markram,Punjab Kings,120,95,126.32,10,3,13.68,24,25.26,0.27005509599767524,0.27054039128879775,0.2811764951483089,0.3284628361384826,0.2877489259867448,0.367474189088738,middle,,,,
2025,PD Salt,Royal Challengers Bengaluru,66,33,200.0,5,5,30.3,8,24.24,0.1262651963048459,0.48291472413219,0.47791264607228123,0.3983191549918563,0.2618052724996187,0.34153053560161195,middle,PD Salt,2025.0,120692500.00000001,0.2169192555458033
2016,G Gambhir,Kolkata Knight Riders,205,160,128.13,18,3,13.13,42,26.25,0.4347711811909583,0.26435855398457625,0.26008722959516034,0.398401377418139,0.3994616815835438,0.479186944685537,middle,,,,
2019,RG Sharma,Mumbai Indians,119,88,135.23,13,4,19.32,31,35.23,0.19945398866977973,0.29477125081611166,0.375448924329412,0.564119370353975,0.2102604769757447,0.289985740077738,middle,,,,
2025,A Raghuvanshi,Kolkata Knight Riders,161,126,127.78,14,3,13.49,29,23.02,0.3043870983107599,0.17914239265560467,0.18827091952135153,0.3742913111053387,0.26004831812849194,0.3397735812304852,middle,A Raghuvanshi,2025.0,31485000.000000004,0.8259435227203173
2013,AB de Villiers,Royal Challengers Bangalore,186,145,128.28,19,2,14.48,38,26.21,0.3940525521192302,0.33874421601635374,0.3344723756732355,0.323410250405754,0.4190777315537866,0.4988029946557798,middle,,,,
2014,SV Samson,Rajasthan Royals,179,133,134.59,10,8,13.53,36,27.07,0.3384069354904341,0.3095932544149733,0.27546663152780115,0.3689315628498508,0.3449105384524294,0.42463580155442265,middle,,,,
