season,player,team,runs,balls,strike_rate,fours,sixes,boundary_pct,dot_balls,dot_pct,runs_z,strike_rate_z,boundary_pct_z,dot_pct_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2022,N Rana,Kolkata Knight Riders,42,22,190.91,2,4,27.27,6,27.27,0.1032868253357842,0.4337932180866573,0.4111842699573815,0.5137208079736014,0.2173930271097299,0.5361500254270383,death,N Rana,2022,99502276.064,0.5388319208720269,0.0076489231672047945
2022,R Shepherd,Sunrisers Hyderabad,33,17,194.12,2,3,29.41,5,29.41,0.068222028552105,0.4455171217165671,0.4469511068001464,0.5437893060540954,0.1939057933183733,0.5126627916356817,death,R Shepherd,2022,96392829.937,0.5318474330204286,0.0075146595850769824
2022,N Pooran,Sunrisers Hyderabad,109,58,187.93,8,8,27.59,16,27.59,0.3643247569476182,0.4229093449349029,0.4165325820086361,0.5182170319856378,0.4205874398338817,0.7393444381511901,death,N Pooran,2022,133706183.461,0.5529620388625073,0.007920547987463647
2019,CA Ingram,Delhi Capitals,53,35,151.43,6,2,22.86,12,34.29,0.1583629647641283,0.3076561445253375,0.3690587295624993,0.6692307227006595,0.1235437738624574,0.4423007721797658,death,CA Ingram,2019,92432163.392,0.4785139241023617,0.00648942364696212
2016,STR Binny,Royal Challengers Bengaluru,35,19,184.21,2,3,26.32,6,31.58,0.0974856264922532,0.4376047473858936,0.4402428049416361,0.666594536331509,0.1622259018366366,0.4809829001539449,death,STR Binny,2016,32727727.998,1.4696495283245383,0.025542132940003612
2018,YK Pathan,Sunrisers Hyderabad,133,82,162.2,10,8,21.95,27,32.93,0.4558222904767284,0.3237873971257842,0.3462341151426106,0.6626572587628992,0.3653588619818984,0.6841158602992068,death,YK Pathan,2018,28354577.097,2.4127175586462486,0.043670833945938826
2016,KK Nair,Delhi Capitals,43,22,195.45,2,4,27.27,6,27.27,0.1399568911194303,0.4922791075158721,0.4579214371353555,0.5756185245649225,0.265234087968118,0.5839910862854263,death,KK Nair,2016,65455455.996,0.8921961926613331,0.014441683629313832
2021,MM Ali,Chennai Super Kings,55,26,211.54,4,4,30.77,5,19.23,0.1888539719388795,0.5645989861730146,0.5133161093914667,0.3740952499658174,0.437739403468724,0.7564964017860324,death,MM Ali,2021,92828160.901,0.8149427872354658,0.012956632876211654
2024,PJ Cummins,Sunrisers Hyderabad,89,62,143.55,6,5,17.74,24,38.71,0.2615020348185976,0.2251515878517882,0.2256767950793285,0.7284321772221573,0.0981075894157078,0.4168645877330162,death,PJ Cummins,2024,227303333.75,0.1833957209758769,0.000816333802039897
2022,D Pretorius,Chennai Super Kings,34,22,154.55,3,2,22.73,7,31.82,0.0721181170836249,0.3009953564095467,0.3353050927302073,0.577651493144745,0.0777231024328375,0.3964801007501459,death,D Pretorius,2022,6218892.254000001,6.375413571366016,0.11984617748663962
2015,SN Khan,Royal Challengers Bengaluru,64,36,177.78,8,1,25.0,6,16.67,0.2227757693002389,0.4007859243362449,0.3973383336172532,0.3690983544555289,0.350175735911278,0.6689327342285865,death,SN Khan,2015,8727666.863499999,7.664508106125499,0.14462658424167268
2025,Washington Sundar,Gujarat Titans,27,16,168.75,0,2,12.5,3,18.75,0.0043562698840617,0.3317749293743812,0.161463711628309,0.3953687770415289,0.0596640832663211,0.3784210815836295,death,Washington Sundar,2025,33584000.0,1.1267897855634514,0.01895130220071191
2020,PJ Cummins,Kolkata Knight Riders,98,52,188.46,6,7,25.0,13,25.0,0.313269889216673,0.4527022969728753,0.4059465891186029,0.4979524544164226,0.3995700548287878,0.7183270531460961,death,PJ Cummins,2020,215352713.5215,0.3335583942267721,0.003702927470885588
2024,R Powell,Rajasthan Royals,80,44,181.82,8,5,29.55,18,40.91,0.2256991498870872,0.3695307980911973,0.4318095347104372,0.763425734906502,0.1894972854057987,0.508254283723107,death,R Powell,2024,82050959.5,0.6194373433538056,0.009198410114748515
2018,BCJ Cutting,Mumbai Indians,90,48,187.5,5,8,27.08,17,35.42,0.2827735230245782,0.4064538765715577,0.4201398441565704,0.7013401148034277,0.2749516640310414,0.5937086623483497,death,BCJ Cutting,2018,32831615.586,1.808344340512801,0.03205290075844807
2022,Washington Sundar,Sunrisers Hyderabad,83,46,180.43,9,3,26.09,11,23.91,0.2630264551281006,0.3955170467341787,0.3914623692683803,0.4665104558472185,0.3390142159111965,0.6577712142285048,death,Washington Sundar,2022,108830614.445,0.6043990632442162,0.008909327593673922
2025,JP Inglis,Punjab Kings,26,16,162.5,5,0,31.25,4,25.0,0.0,0.3106959837790895,0.447852616050054,0.4950245033745022,0.09169397535476,0.4104509736720684,death,JP Inglis,2025,27287000.000000004,1.5041997056183103,0.026206294817749776
