season,player,team,wickets,balls,economy,dot_balls,dot_pct,boundaries_conceded,boundary_pct_conceded,wickets_z,economy_z,dot_pct_z,boundary_pct_conceded_z,impact_score,impact_score_pos,phase,name,year,adj_price,ROI,ROI_z
2019,HF Gurney,Kolkata Knight Riders,2,48,8.13,12,25.0,7,14.58,0.1244864943940714,0.2938005026322082,0.3684236106149727,0.2116828713757247,0.0198798483946874,0.9478849369922048,middle,HF Gurney,2019,10831894.1475,8.750869645554802,0.0870058788146018
2019,I Sharma,Delhi Capitals,2,36,10.17,11,30.56,9,25.0,0.1244864943940714,0.3778612355031344,0.427556940757697,0.3403370798600924,-0.0553595805561097,0.8726455080414075,middle,I Sharma,2019,15886778.083,5.492904247055614,0.054613424792848995
2019,JD Unadkat,Rajasthan Royals,2,108,10.56,23,21.3,24,22.22,0.1244864943940714,0.3939316697284586,0.3290722937933756,0.3060128284602323,-0.0908964717456935,0.8371086168518237,middle,JD Unadkat,2019,121317214.452,0.6900163514577162,0.006860515752913779
2019,KMA Paul,Delhi Capitals,6,114,7.21,38,33.33,12,10.53,0.2995891954834013,0.2558907603570845,0.4570172509187306,0.1616781166385185,0.3494407368873498,1.277445825484867,middle,KMA Paul,2019,7221262.765000001,17.6900615177222,0.175884159057909
2019,LH Ferguson,Kolkata Knight Riders,0,24,10.75,5,20.83,6,25.0,0.0369351438494065,0.4017608556331037,0.3240736130079295,0.3403370798600924,-0.2368513008020128,0.6911537877955045,middle,LH Ferguson,2019,23108040.848,2.990966617818333,0.029737807741269662
2019,LS Livingstone,Rajasthan Royals,0,6,13.0,3,50.0,2,33.33,0.0369351438494065,0.494474899240743,0.6343108864365751,0.4431863655294573,-0.2385212107934036,0.6894838778041137,middle,LS Livingstone,2019,7221262.765000001,9.54796827427334,0.0949310644821542
2019,M Ashwin,Punjab Kings,1,156,8.19,36,23.08,22,14.1,0.0807108191217389,0.2962728771284118,0.3480034678318737,0.2057563819253892,-0.0527023090556367,0.8753027795418805,middle,M Ashwin,2019,2888505.106,30.30296805512659,0.3012884973856719
2019,MM Sharma,Chennai Super Kings,0,6,10.0,2,33.33,2,33.33,0.0369351438494065,0.3708561744305572,0.4570172509187306,0.4431863655294573,-0.1928143216006083,0.735190766996909,middle,MM Sharma,2019,72212627.65,1.018091697978683,0.01012241828347673
2019,Mohammed Shami,Punjab Kings,5,60,9.1,16,26.67,11,18.33,0.2558135202110688,0.3337705569875015,0.3861848806398558,0.2579835702064712,0.1809625848772645,1.1089676734747818,middle,Mohammed Shami,2019,69324122.544,1.5996851208191207,0.01590493464089145
2019,P Ray Barman,Royal Challengers Bengaluru,0,18,16.67,1,5.56,7,38.89,0.0369351438494065,0.6457018059252037,0.1616696649360947,0.5118348683291776,-0.5150248031510603,0.412980285446457,middle,P Ray Barman,2019,21663788.295,1.9063161060421403,0.01895362573351537
2019,R Parag,Rajasthan Royals,1,48,9.13,9,18.75,8,16.67,0.0807108191217389,0.3350067442356034,0.3019517916595721,0.2374877941907275,-0.1038511880461481,0.8241539005513692,middle,R Parag,2019,2888505.106,28.532194692660838,0.2836825109153921
2019,SE Rutherford,Delhi Capitals,1,36,9.67,4,11.11,5,13.89,0.0807108191217389,0.3572581147014368,0.2206966401684904,0.2031635427908673,-0.1391639795861673,0.78884110901135,middle,SE Rutherford,2019,28885051.06,2.730966642131842,0.027152747365256705
2019,SL Malinga,Mumbai Indians,3,84,11.86,11,13.1,21,25.0,0.1682621696664039,0.4474997838128724,0.24186126732389,0.3403370798600924,-0.1011156083255436,0.8268894802719737,middle,SL Malinga,2019,28885051.06,2.862690041829456,0.028462412646005082
2019,SM Curran,Punjab Kings,1,72,8.83,20,27.78,10,13.89,0.0807108191217389,0.3226448717545848,0.3979902756863349,0.2031635427908673,-0.0582852945733323,0.8697197940241849,middle,SM Curran,2019,103986183.816,0.8363801440806061,0.008315743738198813
2019,VR Aaron,Rajasthan Royals,1,24,11.75,6,25.0,7,29.17,0.0807108191217389,0.4429670972364989,0.3684236106149727,0.3918234569598826,-0.2011450573140754,0.7268600312834419,middle,VR Aaron,2019,34662061.272,2.0969902094962807,0.020849410793762607
2020,Abdul Samad,Sunrisers Hyderabad,1,30,13.0,8,26.67,9,30.0,0.0719610734195779,0.5167919193586127,0.412409677221336,0.4586420794202183,-0.2734974380751661,0.6545076505223512,middle,Abdul Samad,2020,2778744.6906,23.554076512910108,0.23418736761929992
2020,AJ Tye,Rajasthan Royals,0,12,12.0,2,16.67,3,25.0,0.0287251494587945,0.4695088014628575,0.2884397254411554,0.3826413962418186,-0.3225156785981113,0.6054894099994059,middle,AJ Tye,2020,13893723.453,4.358006779447346,0.043329660374774044
2020,Arshdeep Singh,Punjab Kings,0,30,10.6,6,20.0,6,20.0,0.0287251494587945,0.4033124364088002,0.3297217193839555,0.3066407130634188,-0.2419738517363456,0.6860312368611716,middle,Arshdeep Singh,2020,2778744.6906,24.688530730509125,0.24546672500605668
2020,CH Morris,Royal Challengers Bengaluru,2,42,6.86,18,42.86,5,11.9,0.1151969973803614,0.2264735754786759,0.6131170291534481,0.1835196063144112,0.1388478231707536,1.066852911768271,middle,CH Morris,2020,138937234.53,0.7678668107777192,0.007634547123921345
2020,CJ Jordan,Punjab Kings,3,78,7.08,29,37.18,8,10.26,0.1584329213411449,0.236875861415742,0.5427020965423056,0.1585913822318961,0.1792410453954361,1.1072461339929536,middle,CJ Jordan,2020,41681170.359,2.6564660359971675,0.02641202204634391
2020,CV Varun,Kolkata Knight Riders,15,216,6.44,81,37.5,21,9.72,0.6772640088705466,0.2066146659624587,0.5466691349992714,0.150383308448629,0.9845283593459084,1.9125334479434255,middle,CV Varun,2020,55574893.812,3.441362307255479,0.03421588527653421
2020,DW Steyn,Royal Challengers Bengaluru,0,12,13.0,3,25.0,5,41.67,0.0287251494587945,0.5167919193586127,0.3917066952740458,0.6360276739586034,-0.3800393375082054,0.5479657510893119,middle,DW Steyn,2020,27787446.906,1.9719902765553912,0.01960659385581256
2020,I Udana,Royal Challengers Bengaluru,4,60,8.8,15,25.0,10,16.67,0.2016688453019283,0.318202824196441,0.3917066952740458,0.2560242580666046,0.1142481655646325,1.04225325416215,middle,I Udana,2020,6946861.7265,15.003224408315129,0.14917017137390828
2020,JD Unadkat,Rajasthan Royals,0,36,8.83,4,11.11,4,11.11,0.0287251494587945,0.3196213177333136,0.219512432251375,0.1715114983722241,-0.1810578999974915,0.7469471886000258,middle,JD Unadkat,2020,41681170.359,1.7920494606235102,0.017817524945076067
2020,JDS Neesham,Punjab Kings,1,54,9.78,10,18.52,10,18.52,0.0719610734195779,0.364540279734281,0.3113741665204888,0.2841445108426125,-0.1471072658704337,0.7808978227270835,middle,JDS Neesham,2020,6946861.7265,11.241015777645528,0.11176425842426618
2020,JR Hazlewood,Chennai Super Kings,0,6,8.0,2,33.33,1,16.67,0.0287251494587945,0.2803763298798368,0.4949736651069362,0.2560242580666046,-0.0839260917969178,0.8440789968005995,middle,JR Hazlewood,2020,27787446.906,3.0376270250950683,0.030201730746113164
2020,Kartik Tyagi,Rajasthan Royals,4,90,7.8,32,35.56,12,13.33,0.2016688453019283,0.2709197063006858,0.5226189643539164,0.2052558017034335,0.2015020318778321,1.1295071204753495,middle,Kartik Tyagi,2020,18061840.4889,6.253554952882538,0.062176225498609336
2020,MM Sharma,Delhi Capitals,0,6,14.0,0,0.0,2,33.33,0.0287251494587945,0.5640750372543679,0.0817818158235944,0.5092585344170325,-0.4854894677516307,0.4425156208458865,middle,MM Sharma,2020,6946861.7265,6.37000761304683,0.06333406082792878
2020,MP Stoinis,Delhi Capitals,3,90,10.0,22,24.44,19,21.11,0.1584329213411449,0.3749425656713472,0.3847643779743557,0.3235128647290236,-0.0115779300788584,0.9164271585186587,middle,MP Stoinis,2020,66689872.5744,1.3741624074874068,0.013662665853806202
2020,NM Coulter-Nile,Mumbai Indians,3,66,6.82,30,45.45,9,13.64,0.1584329213411449,0.2245822507628457,0.645225246664515,0.2099678440604943,0.2095575865886963,1.1375626751862136,middle,NM Coulter-Nile,2020,111149787.624,1.023450156319134,0.010175694974352728
2020,PJ Cummins,Kolkata Knight Riders,2,54,10.22,14,25.93,13,24.07,0.1151969973803614,0.3853448516084133,0.4032359007896026,0.3685052691706362,-0.088210668813435,0.8397944197840823,middle,PJ Cummins,2020,215352713.5215,0.3899623116196492,0.0038772162083657797
2020,Shahbaz Ahmed,Royal Challengers Bengaluru,1,30,7.8,7,23.33,3,10.0,0.0719610734195779,0.2709197063006858,0.3710037133267556,0.1546393467066193,-0.0284209102544788,0.8995841783430384,middle,Shahbaz Ahmed,2020,2778744.6906,32.37376148252022,0.32187744560356774
2020,SM Curran,Chennai Super Kings,2,42,8.86,7,16.67,6,14.29,0.1151969973803614,0.3210398112701862,0.2884397254411554,0.2198479328736863,-0.0414740218879974,0.8865310667095198,middle,SM Curran,2020,76415478.9915,1.1601459264661969,0.011534798251353945
2020,SS Cottrell,Punjab Kings,0,18,7.0,5,27.78,1,5.56,0.0287251494587945,0.2330932119840816,0.426170341868936,0.0871507400442003,-0.0329658908472328,0.8950391977502845,middle,SS Cottrell,2020,118096649.3505,0.7578870380089197,0.007535322825618545
2020,TK Curran,Rajasthan Royals,1,36,9.5,6,16.67,6,16.67,0.0719610734195779,0.3513010067234696,0.2884397254411554,0.2560242580666046,-0.137772129230383,0.7902329593671342,middle,TK Curran,2020,13893723.453,5.687697484697691,0.05655016451297494
2020,TU Deshpande,Delhi Capitals,1,48,11.88,7,14.58,12,25.0,0.0719610734195779,0.4638348273153669,0.2625300055190976,0.3826413962418186,-0.260895529315561,0.6671095592819563,middle,TU Deshpande,2020,2778744.6906,24.0075873662906,0.23869641779928671
2020,TU Deshpande,Delhi Capitals,1,48,11.88,7,14.58,12,25.0,0.0719610734195779,0.4638348273153669,0.2625300055190976,0.3826413962418186,-0.260895529315561,0.6671095592819563,middle,TU Deshpande,2020,2778744.6906,24.0075873662906,0.23869641779928671
2021,AF Milne,Mumbai Indians,1,24,6.75,9,37.5,3,12.5,0.0655959170874481,0.2470751315648449,0.5120181680777138,0.1993391693278103,0.0144713869370483,0.9424764755345656,middle,AF Milne,2021,42435730.6976,2.2209502700700954,0.022081888758237214
2021,Arshdeep Singh,Punjab Kings,2,48,8.63,12,25.0,7,14.58,0.114008298054921,0.3276424641547149,0.3538575720355983,0.2271822265766339,-0.0303806979460376,0.8976243906514797,middle,Arshdeep Singh,2021,2652233.1686,33.84409792014241,0.33649632567949633
2021,C Sakariya,Rajasthan Royals,5,102,8.76,28,27.45,15,14.71,0.25924544095734,0.3332136094933761,0.3848570488598529,0.2289224176546853,0.1919699049683278,1.1199749935658452,middle,C Sakariya,2021,15913399.0116,7.037936978450954,0.06997497582002733
2021,CH Morris,Rajasthan Royals,4,90,9.4,29,32.22,17,18.89,0.210833059989867,0.3606407865452468,0.4452111323095242,0.2848762538566483,0.1043250496701307,1.032330138267648,middle,CH Morris,2021,215493944.94875,0.4790529675964504,0.004763003693655135
2021,DT Christian,Royal Challengers Bengaluru,4,78,8.92,24,30.77,13,16.67,0.210833059989867,0.3400704037563438,0.4268645031686388,0.2551591446776153,0.1212207889947941,1.0492258775923111,middle,DT Christian,2021,63653596.0464,1.6483371604449226,0.01638865953169884
2021,FA Allen,Punjab Kings,1,48,7.75,12,25.0,6,12.5,0.0655959170874481,0.2899300957083928,0.3538575720355983,0.1993391693278103,-0.0672607631904246,0.8607443254070927,middle,FA Allen,2021,9945874.38225,8.654285106830107,0.08604558309406005
2021,J Suchith,Sunrisers Hyderabad,0,30,10.0,7,23.33,8,26.67,0.0171835361199751,0.3863537650313755,0.3327273164043716,0.3890199968354212,-0.2612935122909105,0.6667115763066067,middle,J Suchith,2021,3978349.7529,16.758495801446575,0.16662202888102
2021,JA Richardson,Punjab Kings,2,30,10.8,8,26.67,7,23.33,0.114008298054921,0.4206377363462138,0.374987827666825,0.344310472214714,-0.1218634881374847,0.8061416004600326,middle,JA Richardson,2021,185656321.802,0.4342117697019613,0.0043171682523865836
2021,Jalaj S Saxena,Punjab Kings,0,12,8.5,3,25.0,2,16.67,0.0171835361199751,0.3220713188160536,0.3538575720355983,0.2551591446776153,-0.1767563081977237,0.7512487803997935,middle,Jalaj S Saxena,2021,3978349.7529,18.88342722638134,0.18774924635032925
2021,JDS Neesham,Mumbai Indians,3,42,8.14,14,33.33,7,16.67,0.162420679022394,0.3066435317243765,0.459255793238064,0.2551591446776153,0.085061102189986,1.0130661907875034,middle,JDS Neesham,2021,6630582.9215,15.278689713729166,0.15190899642230282
2021,KA Jamieson,Royal Challengers Bengaluru,3,42,8.43,15,35.71,8,19.05,0.162420679022394,0.3190714713260053,0.4893695707244829,0.2870180274911731,0.077781107191897,1.0057861957894143,middle,KA Jamieson,2021,198917487.645,0.505629850696888,0.005027245439214803
2021,M Jansen,Mumbai Indians,2,12,4.5,6,50.0,0,0.0,0.114008298054921,0.1506514622418622,0.6701787641198292,0.0320131041305528,0.24514228569873,1.1731473742962473,middle,M Jansen,2021,2652233.1686,44.23243733564728,0.4397828145520048
2021,MC Henriques,Punjab Kings,3,30,4.6,12,40.0,1,3.33,0.162420679022394,0.1549369586562169,0.543650287286137,0.0765887678991022,0.2674587842146381,1.1954638728121554,middle,MC Henriques,2021,55696896.5406,2.146374299222807,0.02134041412259155
2021,MM Ali,Chennai Super Kings,6,138,6.65,44,31.88,11,7.97,0.3076578219248129,0.2427896351504901,0.4409091640971787,0.1387002033003241,0.371787733335916,1.2997928219334334,middle,MM Ali,2021,92828160.901,1.4002139106468403,0.01392168398784723
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,1,12,4.5,4,33.33,0,0.0,0.0655959170874481,0.1506514622418622,0.459255793238064,0.0320131041305528,0.109246822982991,1.0372519115805083,middle,Mujeeb Ur Rahman,2021,13261165.843,7.821724906095108,0.07776781929857188
2021,Mujeeb Ur Rahman,Sunrisers Hyderabad,1,12,4.5,4,33.33,0,0.0,0.0655959170874481,0.1506514622418622,0.459255793238064,0.0320131041305528,0.109246822982991,1.0372519115805083,middle,Mujeeb Ur Rahman,2021,19891748.7645,5.214483270730073,0.05184521286571459
2021,NM Coulter-Nile,Mumbai Indians,1,42,5.71,17,40.48,4,9.52,0.0655959170874481,0.2025059688555551,0.5497236541741541,0.1594486353847841,0.0694164697220174,0.9974215583195348,middle,NM Coulter-Nile,2021,66305829.215,1.5042743151365243,0.014956308809053086
2021,RP Meredith,Punjab Kings,2,46,8.74,18,39.13,9,19.57,0.114008298054921,0.3323565102105051,0.5326423098016057,0.293978791803379,0.0061241734937833,0.9341292620913006,middle,RP Meredith,2021,106089326.744,0.8805120088521359,0.008754526605924946
2021,RV Patel,Delhi Capitals,0,18,7.33,5,27.78,2,11.11,0.0171835361199751,0.2719310107681026,0.3890324885953648,0.1807325108778752,-0.111206260031485,0.8167988285660323,middle,RV Patel,2021,2652233.1686,30.796644813743328,0.30619689871874534
2021,Shakib Al Hasan,Kolkata Knight Riders,2,60,7.2,14,23.33,6,10.0,0.114008298054921,0.2663598654294414,0.3327273164043716,0.1658739562883588,0.0245679584024681,0.9525730469999856,middle,Shakib Al Hasan,2021,42435730.6976,2.244742888458992,0.022318447838199966
2021,TK Curran,Delhi Capitals,3,36,6.17,12,33.33,3,8.33,0.162420679022394,0.2222192523615871,0.459255793238064,0.1435191939780052,0.1749285158201395,1.1029336044176568,middle,TK Curran,2021,69621120.67575,1.5841939826771902,0.01575091336729589
2021,VR Iyer,Kolkata Knight Riders,2,42,7.71,10,23.81,4,9.52,0.114008298054921,0.2882158971426509,0.3388006832923889,0.1594486353847841,0.0101902072790207,0.938195295876538,middle,VR Iyer,2021,2652233.1686,35.373786399472976,0.3517053158538997
2022,A Badoni,Lucknow Super Giants,2,12,6.0,3,25.0,0,0.0,0.1057721102642855,0.1885708615786535,0.3731407234455924,0.0031019064861975,0.1191233118699438,1.047128400467461,middle,A Badoni,2022,2487556.9016,42.09465117336398,0.41852778833165233
2022,Abhishek Sharma,Sunrisers Hyderabad,0,24,9.75,3,12.5,4,16.67,0.0253079543748829,0.3430086674937951,0.2312840257241916,0.2168190167796281,-0.2104235980713797,0.7175814905261375,middle,Abhishek Sharma,2022,6840781.479400001,10.489758994451552,0.10429485717790829
2022,AK Markram,Sunrisers Hyderabad,1,30,11.4,6,20.0,7,23.33,0.0655400323195842,0.4109613020964573,0.3163980443570321,0.3022032971967995,-0.1959802393300397,0.7320248492674776,middle,AK Markram,2022,32338239.7208,2.263650883868729,0.02250644135471661
2022,Akash Deep,Royal Challengers Bengaluru,2,54,9.33,22,40.74,13,24.07,0.1057721102642855,0.3257116332312992,0.5517666772163804,0.3116904394653741,0.0012807740832283,0.9292858626807456,middle,Akash Deep,2022,2487556.9016,37.35737108498012,0.3714271875942018
2022,AR Patel,Delhi Capitals,3,168,7.93,50,29.76,24,14.29,0.1460041882089869,0.268054852356313,0.4271597539379019,0.1863063159698881,0.0954490634158228,1.0234541520133402,middle,AR Patel,2022,2487556.9016,41.14294436260144,0.4090654045003152
2022,Arshdeep Singh,Punjab Kings,3,90,7.93,31,34.44,11,12.22,0.1460041882089869,0.268054852356313,0.4802709015647943,0.1597679585429295,0.1166900791892823,1.0446951677867995,middle,Arshdeep Singh,2022,6218892.254000001,16.79873400467503,0.16702209885984673
2022,Arshdeep Singh,Punjab Kings,3,90,7.93,31,34.44,11,12.22,0.1460041882089869,0.268054852356313,0.4802709015647943,0.1597679585429295,0.1166900791892823,1.0446951677867995,middle,Arshdeep Singh,2022,2487556.9016,41.99683501168758,0.41755524714961684
2022,Arshdeep Singh,Punjab Kings,3,90,7.93,31,34.44,11,12.22,0.1460041882089869,0.268054852356313,0.4802709015647943,0.1597679585429295,0.1166900791892823,1.0446951677867995,middle,Arshdeep Singh,2022,2487556.9016,41.99683501168758,0.41755524714961684
2022,AS Joseph,Gujarat Titans,3,72,7.5,25,34.72,9,12.5,0.1460041882089869,0.2503459839447101,0.4834484915937537,0.1633576880499577,0.1310925050258467,1.059097593623364,middle,AS Joseph,2022,29850682.8192,3.5479844800808067,0.035275980584033424
2022,AS Roy,Kolkata Knight Riders,1,18,8.0,4,22.22,2,11.11,0.0655400323195842,0.2709376914000623,0.3415917938723529,0.1455372451400675,-0.045070015506981,0.8829350730905362,middle,AS Roy,2022,2487556.9016,35.49406538289159,0.3529011945584327
2022,B Kumar,Sunrisers Hyderabad,0,30,8.6,6,20.0,3,10.0,0.0253079543748829,0.2956477403464849,0.3163980443570321,0.1313065317372057,-0.1298981537551949,0.7981069348423223,middle,B Kumar,2022,52238694.9336,1.5278079512835967,0.015190292947500312
2022,Basil Thampi,Mumbai Indians,3,36,9.67,13,36.11,8,22.22,0.1460041882089869,0.3397139943009387,0.4992229563803735,0.2879725837939376,0.0394074570280539,0.9674125456255712,middle,Basil Thampi,2022,3731335.3524,25.92671133146288,0.2577773861952445
2022,C Sakariya,Delhi Capitals,0,24,9.75,3,12.5,5,20.83,0.0253079543748829,0.3430086674937951,0.2312840257241916,0.2701521408840475,-0.2210902228922636,0.7069148657052536,middle,C Sakariya,2022,52238694.9336,1.3532399050240531,0.013454643018641532
2022,CJ Jordan,Chennai Super Kings,1,24,11.0,3,12.5,6,25.0,0.0655400323195842,0.3944879361321756,0.2312840257241916,0.3236134696137179,-0.2126177866318501,0.7153873019656671,middle,CJ Jordan,2022,44776024.2288,1.597701703729044,0.015885214435475557
2022,D Pretorius,Chennai Super Kings,5,72,7.67,18,25.0,6,8.33,0.2264683440983895,0.2573471644795299,0.3731407234455924,0.1098963593202873,0.2237877297335806,1.151792818331098,middle,D Pretorius,2022,6218892.254000001,18.52086788592073,0.18414448530178115
2022,DG Nalkande,Gujarat Titans,2,30,10.6,8,26.67,7,23.33,0.1057721102642855,0.3780145701678938,0.3920927782611716,0.3022032971967995,-0.0865663166988951,0.8414387718986222,middle,DG Nalkande,2022,2487556.9016,33.82591052921875,0.3363154968025102
2022,DJ Mitchell,Rajasthan Royals,0,6,7.0,1,16.67,0,0.0,0.0253079543748829,0.2297542764893579,0.278607420084051,0.0031019064861975,-0.062879644901186,0.8651254436963313,middle,DJ Mitchell,2022,9328338.381,9.274164469188024,0.0922087589686295
2022,DJ Willey,Royal Challengers Bengaluru,0,6,14.0,0,0.0,2,33.33,0.0253079543748829,0.5180381808642889,0.0894273280027908,0.4304079224478077,-0.435721999217831,0.4922830893796863,middle,DJ Willey,2022,24875569.016000003,1.9789822257454657,0.01967611159616863
2022,DR Sams,Mumbai Indians,4,84,11.14,27,32.14,20,23.81,0.1862362661536881,0.4002536142196742,0.4541692691840566,0.3083571192088479,0.0337308647682402,0.9617359533657576,middle,DR Sams,2022,32338239.7208,2.973989807946064,0.029569015115824087
2022,FA Allen,Mumbai Indians,0,18,11.67,3,16.67,5,27.78,0.0253079543748829,0.4220808241223475,0.278607420084051,0.3592543554334981,-0.2879713727970379,0.6400337158004794,middle,FA Allen,2022,9328338.381,6.861176017200478,0.06821752274431803
2022,Fazalhaq Farooqi,Sunrisers Hyderabad,1,24,8.25,6,25.0,4,16.67,0.0655400323195842,0.2812335451277384,0.3731407234455924,0.2168190167796281,-0.0580983739450622,0.8699067146524551,middle,Fazalhaq Farooqi,2022,6218892.254000001,13.98812970417569,0.13907755082406797
2022,HR Shokeen,Mumbai Indians,1,54,9.78,19,35.19,10,18.52,0.0655400323195842,0.3442441699411162,0.4887823034280784,0.2405368724510646,-0.0785579709353059,0.8494471176622114,middle,HR Shokeen,2022,2487556.9016,34.147846713208686,0.33951636045890027
2022,HV Patel,Royal Challengers Bengaluru,9,156,6.62,62,39.74,17,10.9,0.3873966558771947,0.2141045788232902,0.5404181413986684,0.1428449480097964,0.5433677735748011,1.4713728621723186,middle,HV Patel,2022,133706183.461,1.1004523680847529,0.010941292609410517
2022,J Suchith,Sunrisers Hyderabad,4,66,7.09,30,45.45,9,13.64,0.1862362661536881,0.2334607838313213,0.6052182809178043,0.1779730153285726,0.2385566533751019,1.1665617419726193,middle,J Suchith,2022,2487556.9016,46.89588170715955,0.4662642189841854
2022,JD Unadkat,Mumbai Indians,3,42,7.71,10,23.81,5,11.9,0.1460041882089869,0.258994501075958,0.359635965822515,0.1556654105348972,0.0885683890924889,1.0165734776900062,middle,JD Unadkat,2022,16169119.8604,6.287129333364084,0.062510040147641
2022,JDS Neesham,Rajasthan Royals,0,12,8.5,2,16.67,2,16.67,0.0253079543748829,0.2915293988554145,0.278607420084051,0.2168190167796281,-0.1550431648527174,0.7729619237447998,middle,JDS Neesham,2022,18656676.762,4.143084717634021,0.041192788998314515
2022,JO Holder,Lucknow Super Giants,7,99,9.27,25,25.25,16,16.16,0.3069324999877921,0.3232406283366569,0.3759778574000205,0.2102805808918267,0.2725434883540033,1.2005485769515207,middle,JO Holder,2022,108830614.445,1.103134980054941,0.01096796458847529
2022,JR Hazlewood,Royal Challengers Bengaluru,5,42,7.0,18,42.86,5,11.9,0.2264683440983895,0.2297542764893579,0.57582557314993,0.1556654105348972,0.2975136847940975,1.2255187733916149,middle,JR Hazlewood,2022,96392829.937,1.271379597624205,0.01264074356934792
2022,K Gowtham,Lucknow Super Giants,5,60,7.9,26,43.33,9,15.0,0.2264683440983895,0.2668193499089919,0.5811593849842547,0.1954088443627097,0.2615130828431252,1.1895181714406424,middle,K Gowtham,2022,11194006.0572,10.62638491852113,0.10565326600743176
2022,K Rabada,Punjab Kings,4,60,8.3,26,43.33,9,15.0,0.1862362661536881,0.2832927158732737,0.5811593849842547,0.1954088443627097,0.1879862731546477,1.115991361752165,middle,K Rabada,2022,115049506.699,0.9700096886741932,0.0096443609424176
2022,Kartik Tyagi,Sunrisers Hyderabad,0,24,7.75,10,41.67,4,16.67,0.0253079543748829,0.2606418376723862,0.5623208155268526,0.2168190167796281,-0.0452190972734543,0.882785991324063,middle,Kartik Tyagi,2022,49751138.032000005,1.7744036141570343,0.017642080395970806
2022,KH Pandya,Lucknow Super Giants,7,150,6.68,44,29.33,13,8.67,0.3069324999877921,0.2165755837179325,0.4222798835362857,0.1142553165788215,0.3909711847524635,1.3189762733499808,middle,KH Pandya,2022,102611722.191,1.2854050640480013,0.012780192342031553
2022,KK Ahmed,Delhi Capitals,6,54,8.33,22,40.74,11,20.37,0.2667004220430908,0.2845282183205948,0.5517666772163804,0.2642547281225011,0.2851071159485742,1.2131122045460914,middle,KK Ahmed,2022,65298368.667,1.857798639247116,0.018471238838573604
2022,KL Nagarkoti,Delhi Capitals,0,6,13.0,2,33.33,3,50.0,0.0253079543748829,0.4768547659535844,0.467674026807134,0.6441250327412382,-0.3320446797066506,0.5959604088908668,middle,KL Nagarkoti,2022,13681562.9588,4.355938065596111,0.043309092102827025
2022,Kuldeep Yadav,Delhi Capitals,19,268,8.53,83,30.97,46,17.16,0.7897174353242077,0.2927649013027356,0.4408914822773335,0.2231010434169275,1.0380114679439374,1.966016556541455,middle,Kuldeep Yadav,2022,2487556.9016,79.03403356429395,0.7857991062656455
2022,Kuldeep Yadav,Delhi Capitals,19,268,8.53,83,30.97,46,17.16,0.7897174353242077,0.2927649013027356,0.4408914822773335,0.2231010434169275,1.0380114679439374,1.966016556541455,middle,Kuldeep Yadav,2022,24875569.016000003,7.903403356429394,0.07857991062656455
2022,Lalit Yadav,Delhi Capitals,2,54,9.11,14,25.93,9,16.67,0.1057721102642855,0.3166512819509442,0.3836948617560647,0.2168190167796281,-0.0229182049934332,0.905086883604084,middle,Lalit Yadav,2022,8084559.9302,11.195252325647534,0.11130925343391099
2022,LH Ferguson,Gujarat Titans,4,126,8.19,53,42.06,22,17.46,0.1862362661536881,0.2787625402330961,0.5667467444957605,0.2269471821744577,0.1809789539578919,1.1089840425554092,middle,LH Ferguson,2022,124377845.08,0.8916250654142698,0.008865018624623452
2022,LS Livingstone,Punjab Kings,5,120,8.9,30,25.0,18,15.0,0.2264683440983895,0.3080027648196963,0.3731407234455924,0.1954088443627097,0.166160752452963,1.0941658410504802,middle,LS Livingstone,2022,143034521.842,0.7649662661571497,0.00760570834058033
2022,M Ashwin,Mumbai Indians,7,102,8.24,37,36.27,16,15.69,0.3069324999877921,0.2808217109786314,0.5010387221112075,0.2042549635050293,0.3452020051311394,1.2732070937286566,middle,M Ashwin,2022,19900455.2128,6.397879245042234,0.06361117566725095
2022,M Jansen,Sunrisers Hyderabad,1,54,9.67,13,24.07,11,20.37,0.0655400323195842,0.3397139943009387,0.3625865851351202,0.2642547281225011,-0.1175361170453387,0.8104689715521786,middle,M Jansen,2022,52238694.9336,1.5514724718570327,0.01542557840970165
2022,M Markande,Mumbai Indians,1,30,10.4,6,20.0,7,23.33,0.0655400323195842,0.369777887185753,0.3163980443570321,0.3022032971967995,-0.1630335074014762,0.764971581196041,middle,M Markande,2022,8084559.9302,9.462130132012229,0.09407761524730765
2022,M Prasidh Krishna,Rajasthan Royals,3,66,8.64,23,34.85,14,21.21,0.1460041882089869,0.2972950769429132,0.4849238012500563,0.2750239166435858,0.0716425778054495,0.9996476664029668,middle,M Prasidh Krishna,2022,124377845.08,0.803718432137164,0.007991003333378351
2022,M Theekshana,Chennai Super Kings,2,96,7.5,26,27.08,11,11.46,0.1057721102642855,0.2503459839447101,0.3967456779464335,0.1500244070238528,0.0474002002198197,0.975405288817337,middle,M Theekshana,2022,8706449.1556,11.203250273275357,0.11138877335481683
2022,MJ Santner,Chennai Super Kings,4,66,7.0,20,30.3,6,9.09,0.1862362661536881,0.2297542764893579,0.4332879632794664,0.1196399108393639,0.2016093848550131,1.1296144734525304,middle,MJ Santner,2022,23631790.5652,4.780062984799773,0.047525971432212474
